game_id,quarter,score,team_name
401128081,3,3,Broncos
401128081,4,0,Broncos
401128084,1,0,Buccaneers
401128084,2,7,Buccaneers
401128084,3,10,Buccaneers
401128084,4,0,Buccaneers
401128084,1,13,Saints
401128084,2,7,Saints
401128084,3,7,Saints
401128084,4,7,Saints
401128086,1,0,Commanders
401128086,2,3,Commanders
401128086,3,0,Commanders
401128086,4,14,Commanders
401128086,1,6,Jets
401128086,2,14,Jets
401128086,3,0,Jets
401128086,4,14,Jets
401128049,1,0,Panthers
401128049,2,0,Panthers
401128049,3,0,Panthers
401128049,4,3,Panthers
401128049,1,10,Falcons
401128049,2,10,Falcons
401128049,3,6,Falcons
401128049,4,3,Falcons
401128047,1,0,Ravens
401128047,2,14,Ravens
401128047,3,13,Ravens
401128047,4,14,Ravens
401128047,1,0,Texans
401128047,2,0,Texans
401128047,3,0,Texans
401128047,4,7,Texans
401128089,1,0,49ers
401128089,2,10,49ers
401128089,3,7,49ers
401128089,4,19,49ers
401128089,1,9,Cardinals
401128089,2,7,Cardinals
401128089,3,3,Cardinals
401128089,4,7,Cardinals
401128092,1,0,Raiders
401128092,2,14,Raiders
401128092,3,0,Raiders
401128092,4,3,Raiders
401128092,1,7,Bengals
401128092,2,0,Bengals
401128092,3,3,Bengals
401128092,4,0,Bengals
401127897,1,3,Eagles
401127897,2,7,Eagles
401127897,3,0,Eagles
401127897,4,0,Eagles
401127897,1,0,Patriots
401127897,2,9,Patriots
401127897,3,8,Patriots
401127897,4,0,Patriots
401128133,1,0,Rams
401128133,2,10,Rams
401128133,3,0,Rams
401128133,4,7,Rams
401128133,1,0,Bears
401128133,2,0,Bears
401128133,3,7,Bears
401128133,4,0,Bears
401128134,1,3,Chargers
401128134,2,6,Chargers
401128134,3,8,Chargers
401128134,4,0,Chargers
401128134,1,0,Chiefs
401128134,2,10,Chiefs
401128134,3,14,Chiefs
401128134,4,0,Chiefs
401127865,1,0,Texans
401127865,2,10,Texans
401127865,3,3,Texans
401127865,4,7,Texans
401127865,1,0,Colts
401127865,2,10,Colts
401127865,3,7,Colts
401127865,4,0,Colts
401127870,1,10,Falcons
401127870,2,0,Falcons
401127870,3,3,Falcons
401127870,4,9,Falcons
401127870,1,7,Buccaneers
401127870,2,12,Buccaneers
401127870,3,6,Buccaneers
401127870,4,10,Buccaneers
401127872,1,3,Bills
401127872,2,3,Bills
401127872,3,7,Bills
401127872,4,7,Bills
401127872,1,0,Broncos
401127872,2,0,Broncos
401127872,3,3,Broncos
401127872,4,0,Broncos
401127914,1,0,Bears
401127914,2,3,Bears
401127914,3,16,Bears
401127914,4,0,Bears
401127914,1,0,Giants
401127914,2,7,Giants
401127914,3,0,Giants
401127914,4,7,Giants
401127918,1,0,Bengals
401127918,2,7,Bengals
401127918,3,3,Bengals
401127918,4,0,Bengals
401127918,1,0,Steelers
401127918,2,3,Steelers
401127918,3,7,Steelers
401127918,4,6,Steelers
401127919,1,14,Browns
401127919,2,14,Browns
401127919,3,0,Browns
401127919,4,13,Browns
401127919,1,0,Dolphins
401127919,2,3,Dolphins
401127919,3,14,Dolphins
401127919,4,7,Dolphins
401127922,1,14,Saints
401127922,2,3,Saints
401127922,3,14,Saints
401127922,4,3,Saints
401127922,1,6,Panthers
401127922,2,9,Panthers
401127922,3,9,Panthers
401127922,4,7,Panthers
401127924,1,3,Jets
401127924,2,10,Jets
401127924,3,21,Jets
401127924,4,0,Jets
401127924,1,3,Raiders
401127924,2,0,Raiders
401127924,3,0,Raiders
401127924,4,0,Raiders
401128008,1,3,Eagles
401128008,2,0,Eagles
401128008,3,0,Eagles
401128008,4,6,Eagles
401128008,1,7,Seahawks
401128008,2,3,Seahawks
401128008,3,0,Seahawks
401128008,4,7,Seahawks
401127996,1,3,Commanders
401127996,2,10,Commanders
401127996,3,0,Commanders
401127996,4,6,Commanders
401127996,1,0,Lions
401127996,2,6,Lions
401127996,3,7,Lions
401127996,4,3,Lions
401128000,1,0,Titans
401128000,2,7,Titans
401128000,3,28,Titans
401128000,4,7,Titans
401128000,1,0,Jaguars
401128000,2,3,Jaguars
401128000,3,8,Jaguars
401128000,4,9,Jaguars
401127957,1,7,Patriots
401127957,2,3,Patriots
401127957,3,0,Patriots
401127957,4,3,Patriots
401127957,1,0,Cowboys
401127957,2,6,Cowboys
401127957,3,0,Cowboys
401127957,4,3,Cowboys
401128004,1,10,49ers
401128004,2,13,49ers
401128004,3,7,49ers
401128004,4,7,49ers
401128004,1,0,Packers
401128004,2,0,Packers
401128004,3,8,Packers
401128004,4,0,Packers
401128012,1,0,Rams
401128012,2,6,Rams
401128012,3,0,Rams
401128012,4,0,Rams
401128012,1,14,Ravens
401128012,2,14,Ravens
401128012,3,7,Ravens
401128012,4,10,Ravens
401128015,1,14,Lions
401128015,2,3,Lions
401128015,3,0,Lions
401128015,4,3,Lions
401128015,1,7,Bears
401128015,2,3,Bears
401128015,3,7,Bears
401128015,4,7,Bears
401128017,1,7,Cowboys
401128017,2,0,Cowboys
401128017,3,0,Cowboys
401128017,4,8,Cowboys
401128017,1,0,Bills
401128017,2,13,Bills
401128017,3,10,Bills
401128017,4,3,Bills
401128022,1,0,Falcons
401128022,2,9,Falcons
401128022,3,0,Falcons
401128022,4,9,Falcons
401128022,1,7,Saints
401128022,2,10,Saints
401128022,3,3,Saints
401128022,4,6,Saints
401128057,1,7,Bengals
401128057,2,10,Bengals
401128057,3,5,Bengals
401128057,4,0,Bengals
401128057,1,3,Jets
401128057,2,3,Jets
401128057,3,0,Jets
401128057,4,0,Jets
401128058,1,7,Colts
401128058,2,3,Colts
401128058,3,7,Colts
401128058,4,0,Colts
401128058,1,7,Titans
401128058,2,0,Titans
401128058,3,10,Titans
401128058,4,14,Titans
401128070,1,7,Dolphins
401128070,2,7,Dolphins
401128070,3,12,Dolphins
401128070,4,11,Dolphins
401128070,1,10,Eagles
401128070,2,11,Eagles
401128070,3,7,Eagles
401128070,4,3,Eagles
401128095,1,7,Giants
401128095,2,3,Giants
401128095,3,3,Giants
401128095,4,0,Giants
401128095,1,14,Packers
401128095,2,3,Packers
401128095,3,0,Packers
401128095,4,14,Packers
401128107,1,0,Steelers
401128107,2,10,Steelers
401128107,3,7,Steelers
401128107,4,3,Steelers
401128107,1,3,Browns
401128107,2,7,Browns
401128107,3,0,Browns
401128107,4,3,Browns
401128032,1,14,Panthers
401128032,2,0,Panthers
401128032,3,0,Panthers
401128032,4,7,Panthers
401128032,1,3,Commanders
401128032,2,9,Commanders
401128032,3,3,Commanders
401128032,4,14,Commanders
401128063,1,0,Jaguars
401128063,2,0,Jaguars
401128063,3,3,Jaguars
401128063,4,8,Jaguars
401128063,1,15,Buccaneers
401128063,2,10,Buccaneers
401128063,3,0,Buccaneers
401128063,4,3,Buccaneers
401128027,1,7,Ravens
401128027,2,10,Ravens
401128027,3,0,Ravens
401128027,4,3,Ravens
401128027,1,7,49ers
401128027,2,7,49ers
401128027,3,3,49ers
401128027,4,0,49ers
401128100,1,0,Cardinals
401128100,2,0,Cardinals
401128100,3,0,Cardinals
401128100,4,7,Cardinals
401128100,1,3,Rams
401128100,2,17,Rams
401128100,3,14,Rams
401128100,4,0,Rams
401128104,1,14,Broncos
401128104,2,3,Broncos
401128104,3,0,Broncos
401128104,4,6,Broncos
401128104,1,0,Chargers
401128104,2,10,Chargers
401128104,3,0,Chargers
401128104,4,10,Chargers
401128067,1,7,Chiefs
401128067,2,14,Chiefs
401128067,3,10,Chiefs
401128067,4,9,Chiefs
401128067,1,0,Raiders
401128067,2,0,Raiders
401128067,3,0,Raiders
401128067,4,9,Raiders
401127967,1,7,Texans
401127967,2,7,Texans
401127967,3,7,Texans
401127967,4,7,Texans
401127967,1,3,Patriots
401127967,2,0,Patriots
401127967,3,6,Patriots
401127967,4,13,Patriots
401128112,1,7,Seahawks
401128112,2,3,Seahawks
401128112,3,17,Seahawks
401128112,4,10,Seahawks
401128112,1,7,Vikings
401128112,2,10,Vikings
401128112,3,0,Vikings
401128112,4,13,Vikings
401127871,1,0,Bears
401127871,2,17,Bears
401127871,3,7,Bears
401127871,4,7,Bears
401127871,1,7,Cowboys
401127871,2,0,Cowboys
401127871,3,0,Cowboys
401127871,4,17,Cowboys
401127869,1,3,Falcons
401127869,2,10,Falcons
401127869,3,17,Falcons
401127869,4,10,Falcons
401127869,1,0,Panthers
401127869,2,10,Panthers
401127869,3,0,Panthers
401127869,4,10,Panthers
401127868,1,0,Bills
401127868,2,6,Bills
401127868,3,3,Bills
401127868,4,8,Bills
401127868,1,3,Ravens
401127868,2,7,Ravens
401127868,3,7,Ravens
401127868,4,7,Ravens
401127867,1,7,Browns
401127867,2,7,Browns
401127867,3,10,Browns
401127867,4,3,Browns
401127867,1,6,Bengals
401127867,2,7,Bengals
401127867,3,3,Bengals
401127867,4,3,Bengals
401127916,1,14,Packers
401127916,2,0,Packers
401127916,3,3,Packers
401127916,4,3,Packers
401127916,1,0,Commanders
401127916,2,6,Commanders
401127916,3,3,Commanders
401127916,4,6,Commanders
401127926,1,7,Vikings
401127926,2,10,Vikings
401127926,3,0,Vikings
401127926,4,3,Vikings
401127926,1,0,Lions
401127926,2,0,Lions
401127926,3,0,Lions
401127926,4,7,Lions
401127964,1,13,Saints
401127964,2,14,Saints
401127964,3,6,Saints
401127964,4,13,Saints
401127964,1,7,49ers
401127964,2,21,49ers
401127964,3,7,49ers
401127964,4,13,49ers
401127969,1,0,Jets
401127969,2,16,Jets
401127969,3,0,Jets
401127969,4,6,Jets
401127969,1,3,Dolphins
401127969,2,6,Dolphins
401127969,3,3,Dolphins
401127969,4,9,Dolphins
401127994,1,14,Buccaneers
401127994,2,7,Buccaneers
401127994,3,7,Buccaneers
401127994,4,10,Buccaneers
401127994,1,10,Colts
401127994,2,17,Colts
401127994,3,8,Colts
401127994,4,0,Colts
401127920,1,0,Texans
401127920,2,3,Texans
401127920,3,7,Texans
401127920,4,14,Texans
401127920,1,14,Broncos
401127920,2,17,Broncos
401127920,3,7,Broncos
401127920,4,0,Broncos
401127997,1,3,Jaguars
401127997,2,0,Jaguars
401127997,3,7,Jaguars
401127997,4,0,Jaguars
401127997,1,7,Chargers
401127997,2,17,Chargers
401127997,3,14,Chargers
401127997,4,7,Chargers
401128005,1,7,Raiders
401128005,2,14,Raiders
401128005,3,0,Raiders
401128005,4,0,Raiders
401128005,1,7,Titans
401128005,2,14,Titans
401128005,3,7,Titans
401128005,4,14,Titans
401127930,1,7,Patriots
401127930,2,0,Patriots
401127930,3,6,Patriots
401127930,4,3,Patriots
401127930,1,3,Chiefs
401127930,2,17,Chiefs
401127930,3,3,Chiefs
401127930,4,0,Chiefs
401128002,1,0,Cardinals
401128002,2,10,Cardinals
401128002,3,0,Cardinals
401128002,4,7,Cardinals
401128002,1,10,Steelers
401128002,2,3,Steelers
401128002,3,7,Steelers
401128002,4,3,Steelers
401128009,1,7,Rams
401128009,2,14,Rams
401128009,3,0,Rams
401128009,4,7,Rams
401128009,1,3,Seahawks
401128009,2,0,Seahawks
401128009,3,6,Seahawks
401128009,4,3,Seahawks
401128013,1,0,Eagles
401128013,2,3,Eagles
401128013,3,7,Eagles
401128013,4,7,Eagles
401128013,5,6,Eagles
401128013,1,0,Giants
401128013,2,17,Giants
401128013,3,0,Giants
401128013,4,0,Giants
401128013,5,0,Giants
401128020,1,13,Ravens
401128020,2,8,Ravens
401128020,3,14,Ravens
401128020,4,7,Ravens
401128020,1,0,Jets
401128020,2,7,Jets
401128020,3,0,Jets
401128020,4,14,Jets
401127955,1,10,Bengals
401127955,2,0,Bengals
401127955,3,0,Bengals
401127955,4,3,Bengals
401127955,1,7,Patriots
401127955,2,6,Patriots
401127955,3,14,Patriots
401127955,4,7,Patriots
401128028,1,0,Lions
401128028,2,3,Lions
401128028,3,7,Lions
401128028,4,7,Lions
401128028,1,14,Buccaneers
401128028,2,7,Buccaneers
401128028,3,3,Buccaneers
401128028,4,14,Buccaneers
401128031,1,7,Packers
401128031,2,0,Packers
401128031,3,14,Packers
401128031,4,0,Packers
401128031,1,0,Bears
401128031,2,3,Bears
401128031,3,0,Bears
401128031,4,10,Bears
401128068,1,0,Titans
401128068,2,0,Titans
401128068,3,7,Titans
401128068,4,14,Titans
401128068,1,0,Texans
401128068,2,14,Texans
401128068,3,0,Texans
401128068,4,10,Texans
401128056,1,6,Chiefs
401128056,2,9,Chiefs
401128056,3,8,Chiefs
401128056,4,0,Chiefs
401128056,1,0,Broncos
401128056,2,3,Broncos
401128056,3,0,Broncos
401128056,4,0,Broncos
401128060,1,0,Giants
401128060,2,7,Giants
401128060,3,16,Giants
401128060,4,13,Giants
401128060,1,0,Dolphins
401128060,2,10,Dolphins
401128060,3,3,Dolphins
401128060,4,7,Dolphins
401128071,1,7,Commanders
401128071,2,7,Commanders
401128071,3,0,Commanders
401128071,4,13,Commanders
401128071,1,3,Eagles
401128071,2,7,Eagles
401128071,3,7,Eagles
401128071,4,20,Eagles
401128024,1,0,Panthers
401128024,2,7,Panthers
401128024,3,3,Panthers
401128024,4,14,Panthers
401128024,1,13,Seahawks
401128024,2,7,Seahawks
401128024,3,3,Seahawks
401128024,4,7,Seahawks
401128099,1,10,Raiders
401128099,2,6,Raiders
401128099,3,0,Raiders
401128099,4,0,Raiders
401128099,1,3,Jaguars
401128099,2,0,Jaguars
401128099,3,3,Jaguars
401128099,4,14,Jaguars
401128094,1,7,Cardinals
401128094,2,14,Cardinals
401128094,3,7,Cardinals
401128094,4,10,Cardinals
401128094,1,0,Browns
401128094,2,10,Browns
401128094,3,7,Browns
401128094,4,7,Browns
401128113,1,3,Chargers
401128113,2,7,Chargers
401128113,3,0,Chargers
401128113,4,0,Chargers
401128113,1,6,Vikings
401128113,2,13,Vikings
401128113,3,6,Vikings
401128113,4,14,Vikings
401128103,1,7,Cowboys
401128103,2,21,Cowboys
401128103,3,3,Cowboys
401128103,4,13,Cowboys
401128103,1,0,Rams
401128103,2,7,Rams
401128103,3,0,Rams
401128103,4,14,Rams
401128108,1,0,49ers
401128108,2,10,49ers
401128108,3,3,49ers
401128108,4,9,49ers
401128108,1,0,Falcons
401128108,2,10,Falcons
401128108,3,0,Falcons
401128108,4,19,Falcons
401128065,1,0,Steelers
401128065,2,3,Steelers
401128065,3,7,Steelers
401128065,4,0,Steelers
401128065,1,0,Bills
401128065,2,7,Bills
401128065,3,0,Bills
401128065,4,10,Bills
401128117,1,3,Saints
401128117,2,17,Saints
401128117,3,14,Saints
401128117,4,0,Saints
401128117,1,0,Colts
401128117,2,0,Colts
401128117,3,0,Colts
401128117,4,7,Colts
401127901,1,3,Buccaneers
401127901,2,14,Buccaneers
401127901,3,3,Buccaneers
401127901,4,0,Buccaneers
401127901,1,10,Texans
401127901,2,7,Texans
401127901,3,3,Texans
401127901,4,3,Texans
401127898,1,7,Patriots
401127898,2,3,Patriots
401127898,3,3,Patriots
401127898,4,11,Patriots
401127898,1,3,Bills
401127898,2,7,Bills
401127898,3,7,Bills
401127898,4,0,Bills
401127900,1,3,49ers
401127900,2,21,49ers
401127900,3,0,49ers
401127900,4,10,49ers
401127900,1,7,Rams
401127900,2,14,Rams
401127900,3,7,Rams
401127900,4,3,Rams
401127903,1,14,Falcons
401127903,2,3,Falcons
401127903,3,0,Falcons
401127903,4,7,Falcons
401127903,1,0,Jaguars
401127903,2,3,Jaguars
401127903,3,3,Jaguars
401127903,4,6,Jaguars
401127904,1,0,Browns
401127904,2,6,Browns
401127904,3,3,Browns
401127904,4,6,Browns
401127904,1,0,Ravens
401127904,2,14,Ravens
401127904,3,7,Ravens
401127904,4,10,Ravens
401127935,1,14,Titans
401127935,2,0,Titans
401127935,3,7,Titans
401127935,4,7,Titans
401127935,1,0,Saints
401127935,2,10,Saints
401127935,3,21,Saints
401127935,4,7,Saints
401127906,1,14,Colts
401127906,2,7,Colts
401127906,3,3,Colts
401127906,4,14,Colts
401127906,1,0,Panthers
401127906,2,3,Panthers
401127906,3,3,Panthers
401127906,4,0,Panthers
401127910,1,14,Dolphins
401127910,2,7,Dolphins
401127910,3,7,Dolphins
401127910,4,7,Dolphins
401127910,5,3,Dolphins
401127910,1,0,Bengals
401127910,2,6,Bengals
401127910,3,6,Bengals
401127910,4,23,Bengals
401127910,5,0,Bengals
401127933,1,7,Jets
401127933,2,3,Jets
401127933,3,3,Jets
401127933,4,3,Jets
401127933,1,0,Steelers
401127933,2,10,Steelers
401127933,3,0,Steelers
401127933,4,0,Steelers
401127937,1,7,Commanders
401127937,2,7,Commanders
401127937,3,7,Commanders
401127937,4,14,Commanders
401127937,5,0,Commanders
401127937,1,14,Giants
401127937,2,14,Giants
401127937,3,7,Giants
401127937,4,0,Giants
401127937,5,6,Giants
401127893,1,0,Broncos
401127893,2,10,Broncos
401127893,3,3,Broncos
401127893,4,14,Broncos
401127893,1,3,Lions
401127893,2,7,Lions
401127893,3,7,Lions
401127893,4,0,Lions
401127896,1,0,Chargers
401127896,2,7,Chargers
401127896,3,7,Chargers
401127896,4,3,Chargers
401127896,1,7,Raiders
401127896,2,7,Raiders
401127896,3,7,Raiders
401127896,4,3,Raiders
401127938,1,10,Eagles
401127938,2,0,Eagles
401127938,3,7,Eagles
401127938,4,0,Eagles
401127938,1,0,Cowboys
401127938,2,6,Cowboys
401127938,3,0,Cowboys
401127938,4,3,Cowboys
401127941,1,7,Seahawks
401127941,2,0,Seahawks
401127941,3,0,Seahawks
401127941,4,6,Seahawks
401127941,1,7,Cardinals
401127941,2,10,Cardinals
401127941,3,3,Cardinals
401127941,4,7,Cardinals
401127943,1,0,Bears
401127943,2,0,Bears
401127943,3,3,Bears
401127943,4,0,Bears
401127943,1,7,Chiefs
401127943,2,10,Chiefs
401127943,3,0,Chiefs
401127943,4,9,Chiefs
401127946,1,3,Vikings
401127946,2,7,Vikings
401127946,3,0,Vikings
401127946,4,0,Vikings
401127946,1,3,Packers
401127946,2,6,Packers
401127946,3,8,Packers
401127946,4,6,Packers
401127973,1,0,Bills
401127973,2,0,Bills
401127973,3,3,Bills
401127973,4,3,Bills
401127973,1,0,Jets
401127973,2,3,Jets
401127973,3,0,Jets
401127973,4,10,Jets
401127978,1,13,Bengals
401127978,2,7,Bengals
401127978,3,3,Bengals
401127978,4,10,Bengals
401127978,1,7,Browns
401127978,2,9,Browns
401127978,3,0,Browns
401127978,4,7,Browns
401127983,1,7,Lions
401127983,2,10,Lions
401127983,3,0,Lions
401127983,4,3,Lions
401127983,1,0,Packers
401127983,2,3,Packers
401127983,3,7,Packers
401127983,4,13,Packers
401127990,1,3,Chiefs
401127990,2,7,Chiefs
401127990,3,14,Chiefs
401127990,4,7,Chiefs
401127990,1,0,Chargers
401127990,2,7,Chargers
401127990,3,7,Chargers
401127990,4,7,Chargers
401127991,1,0,Vikings
401127991,2,6,Vikings
401127991,3,0,Vikings
401127991,4,13,Vikings
401127991,1,6,Bears
401127991,2,5,Bears
401127991,3,7,Bears
401127991,4,3,Bears
401127909,1,0,Patriots
401127909,2,10,Patriots
401127909,3,7,Patriots
401127909,4,7,Patriots
401127909,1,3,Dolphins
401127909,2,7,Dolphins
401127909,3,7,Dolphins
401127909,4,10,Dolphins
401128034,1,0,Buccaneers
401128034,2,22,Buccaneers
401128034,3,0,Buccaneers
401128034,4,0,Buccaneers
401128034,5,0,Buccaneers
401128034,1,10,Falcons
401128034,2,6,Falcons
401128034,3,0,Falcons
401128034,4,6,Falcons
401128034,5,6,Falcons
401127975,1,0,Panthers
401127975,2,3,Panthers
401127975,3,7,Panthers
401127975,4,0,Panthers
401127975,1,14,Saints
401127975,2,21,Saints
401127975,3,7,Saints
401127975,4,0,Saints
401127980,1,6,Cowboys
401127980,2,14,Cowboys
401127980,3,17,Cowboys
401127980,4,10,Cowboys
401127980,1,0,Commanders
401127980,2,10,Commanders
401127980,3,6,Commanders
401127980,4,0,Commanders
401128036,1,0,Broncos
401128036,2,10,Broncos
401128036,3,3,Broncos
401128036,4,3,Broncos
401128036,1,0,Raiders
401128036,2,3,Raiders
401128036,3,0,Raiders
401128036,4,12,Raiders
401128038,1,3,Rams
401128038,2,14,Rams
401128038,3,0,Rams
401128038,4,14,Rams
401128038,1,7,Cardinals
401128038,2,3,Cardinals
401128038,3,7,Cardinals
401128038,4,7,Cardinals
401128033,1,0,Giants
401128033,2,3,Giants
401128033,3,14,Giants
401128033,4,0,Giants
401128033,1,3,Eagles
401128033,2,7,Eagles
401128033,3,7,Eagles
401128033,4,17,Eagles
401127988,1,3,Jaguars
401127988,2,13,Jaguars
401127988,3,8,Jaguars
401127988,4,14,Jaguars
401127988,1,10,Colts
401127988,2,10,Colts
401127988,3,0,Colts
401127988,4,0,Colts
401127950,1,6,Ravens
401127950,2,10,Ravens
401127950,3,0,Ravens
401127950,4,12,Ravens
401127950,1,0,Steelers
401127950,2,7,Steelers
401127950,3,3,Steelers
401127950,4,0,Steelers
401127984,1,7,Texans
401127984,2,0,Texans
401127984,3,7,Texans
401127984,4,0,Texans
401127984,1,7,Titans
401127984,2,7,Titans
401127984,3,7,Titans
401127984,4,14,Titans
401128040,1,0,Seahawks
401128040,2,0,Seahawks
401128040,3,7,Seahawks
401128040,4,14,Seahawks
401128040,1,10,49ers
401128040,2,3,49ers
401128040,3,6,49ers
401128040,4,7,49ers
401131037,1,0,Texans
401131037,2,0,Texans
401131037,3,8,Texans
401131037,4,11,Texans
401131037,5,3,Texans
401131037,1,7,Bills
401131037,2,6,Bills
401131037,3,3,Bills
401131037,4,3,Bills
401131037,5,0,Bills
401131036,1,3,Patriots
401131036,2,10,Patriots
401131036,3,0,Patriots
401131036,4,0,Patriots
401131036,1,7,Titans
401131036,2,7,Titans
401131036,3,0,Titans
401131036,4,6,Titans
401131038,1,3,Saints
401131038,2,7,Saints
401131038,3,0,Saints
401131038,4,10,Saints
401131038,5,0,Saints
401131038,1,3,Vikings
401131038,2,10,Vikings
401131038,3,7,Vikings
401131038,4,0,Vikings
401131038,5,6,Vikings
401131039,1,0,Eagles
401131039,2,3,Eagles
401131039,3,6,Eagles
401131039,4,0,Eagles
401131039,1,3,Seahawks
401131039,2,7,Seahawks
401131039,3,7,Seahawks
401131039,4,0,Seahawks
401131040,1,7,49ers
401131040,2,7,49ers
401131040,3,10,49ers
401131040,4,3,49ers
401131040,1,7,Vikings
401131040,2,3,Vikings
401131040,3,0,Vikings
401131040,4,0,Vikings
401131041,1,0,Ravens
401131041,2,6,Ravens
401131041,3,0,Ravens
401131041,4,6,Ravens
401131041,1,7,Titans
401131041,2,7,Titans
401131041,3,14,Titans
401131041,4,0,Titans
401131043,1,0,Chiefs
401131043,2,28,Chiefs
401131043,3,13,Chiefs
401131043,4,10,Chiefs
401131043,1,21,Texans
401131043,2,3,Texans
401131043,3,7,Texans
401131043,4,0,Texans
401131042,1,7,Packers
401131042,2,14,Packers
401131042,3,7,Packers
401131042,4,0,Packers
401131042,1,3,Seahawks
401131042,2,0,Seahawks
401131042,3,14,Seahawks
401131042,4,6,Seahawks
401131044,1,7,Chiefs
401131044,2,14,Chiefs
401131044,3,0,Chiefs
401131044,4,14,Chiefs
401131044,1,10,Titans
401131044,2,7,Titans
401131044,3,0,Titans
401131044,4,7,Titans
401131045,1,7,49ers
401131045,2,20,49ers
401131045,3,7,49ers
401131045,4,3,49ers
401131045,1,0,Packers
401131045,2,0,Packers
401131045,3,7,Packers
401131045,4,13,Packers
401131047,1,7,Chiefs
401131047,2,3,Chiefs
401131047,3,0,Chiefs
401131047,4,21,Chiefs
401131047,1,3,49ers
401131047,2,7,49ers
401131047,3,10,49ers
401131047,4,0,49ers
401220225,1,0,Chiefs
401220225,2,17,Chiefs
401220225,3,7,Chiefs
401220225,4,10,Chiefs
401220225,1,7,Texans
401220225,2,0,Texans
401220225,3,0,Texans
401220225,4,13,Texans
401220313,1,3,Falcons
401220313,2,9,Falcons
401220313,3,0,Falcons
401220313,4,13,Falcons
401220313,1,14,Seahawks
401220313,2,0,Seahawks
401220313,3,14,Seahawks
401220313,4,10,Seahawks
401220116,1,14,Bills
401220116,2,7,Bills
401220116,3,0,Bills
401220116,4,6,Bills
401220116,1,0,Jets
401220116,2,3,Jets
401220116,3,7,Jets
401220116,4,7,Jets
401220282,1,3,Lions
401220282,2,10,Lions
401220282,3,10,Lions
401220282,4,0,Lions
401220282,1,3,Bears
401220282,2,3,Bears
401220282,3,0,Bears
401220282,4,21,Bears
401220300,1,7,Vikings
401220300,2,3,Vikings
401220300,3,0,Vikings
401220300,4,24,Vikings
401220300,1,3,Packers
401220300,2,19,Packers
401220300,3,7,Packers
401220300,4,14,Packers
401220131,1,0,Patriots
401220131,2,7,Patriots
401220131,3,7,Patriots
401220131,4,7,Patriots
401220131,1,0,Dolphins
401220131,2,3,Dolphins
401220131,3,0,Dolphins
401220131,4,8,Dolphins
401220268,1,0,Commanders
401220268,2,7,Commanders
401220268,3,7,Commanders
401220268,4,13,Commanders
401220268,1,10,Eagles
401220268,2,7,Eagles
401220268,3,0,Eagles
401220268,4,0,Eagles
401220370,1,9,Panthers
401220370,2,6,Panthers
401220370,3,0,Panthers
401220370,4,15,Panthers
401220370,1,7,Raiders
401220370,2,10,Raiders
401220370,3,10,Raiders
401220370,4,7,Raiders
401220195,1,0,Jaguars
401220195,2,14,Jaguars
401220195,3,3,Jaguars
401220195,4,10,Jaguars
401220195,1,7,Colts
401220195,2,10,Colts
401220195,3,0,Colts
401220195,4,3,Colts
401220147,1,10,Ravens
401220147,2,14,Ravens
401220147,3,7,Ravens
401220147,4,7,Ravens
401220147,1,6,Browns
401220147,2,0,Browns
401220147,3,0,Browns
401220147,4,0,Browns
401220161,1,7,Bengals
401220161,2,0,Bengals
401220161,3,6,Bengals
401220161,4,0,Bengals
401220161,1,0,Chargers
401220161,2,6,Chargers
401220161,3,0,Chargers
401220161,4,10,Chargers
401220369,1,0,Saints
401220369,2,17,Saints
401220369,3,7,Saints
401220369,4,10,Saints
401220369,1,7,Buccaneers
401220369,2,0,Buccaneers
401220369,3,10,Buccaneers
401220369,4,6,Buccaneers
401220352,1,10,49ers
401220352,2,3,49ers
401220352,3,0,49ers
401220352,4,7,49ers
401220352,1,7,Cardinals
401220352,2,3,Cardinals
401220352,3,0,Cardinals
401220352,4,14,Cardinals
401220347,1,7,Rams
401220347,2,6,Rams
401220347,3,7,Rams
401220347,4,0,Rams
401220347,1,0,Cowboys
401220347,2,14,Cowboys
401220347,3,3,Cowboys
401220347,4,0,Cowboys
401220256,1,3,Giants
401220256,2,7,Giants
401220256,3,0,Giants
401220256,4,6,Giants
401220256,1,3,Steelers
401220256,2,13,Steelers
401220256,3,0,Steelers
401220256,4,10,Steelers
401220217,1,7,Broncos
401220217,2,0,Broncos
401220217,3,0,Broncos
401220217,4,7,Broncos
401220217,1,0,Titans
401220217,2,7,Titans
401220217,3,0,Titans
401220217,4,9,Titans
401220163,1,7,Browns
401220163,2,14,Browns
401220163,3,7,Browns
401220163,4,7,Browns
401220163,1,3,Bengals
401220163,2,10,Bengals
401220163,3,3,Bengals
401220163,4,14,Bengals
401220281,1,10,Bears
401220281,2,7,Bears
401220281,3,0,Bears
401220281,4,0,Bears
401220281,1,0,Giants
401220281,2,0,Giants
401220281,3,3,Giants
401220281,4,10,Giants
401220249,1,0,Cowboys
401220249,2,10,Cowboys
401220249,3,14,Cowboys
401220249,4,16,Cowboys
401220249,1,20,Falcons
401220249,2,9,Falcons
401220249,3,0,Falcons
401220249,4,10,Falcons
401220291,1,3,Packers
401220291,2,14,Packers
401220291,3,17,Packers
401220291,4,8,Packers
401220291,1,14,Lions
401220291,2,0,Lions
401220291,3,0,Lions
401220291,4,7,Lions
401220204,1,14,Titans
401220204,2,10,Titans
401220204,3,6,Titans
401220204,4,3,Titans
401220204,1,7,Jaguars
