play_id,start_down,end_down,quarter,play_type,seconds_remaining,text,score_value,yards
401547750384,3,4,1,Pass Reception,563,(Shotgun) T.Tagovailoa pass short right to J.Wilson to MIA 28 for 6 yards (N.Bolton; C.Conner).,0,6
401547750409,4,1,1,Punt,523,"J.Bailey punts 28 yards to KC 44, Center-B.Ferguson, downed by MIA-C.Munson.",0,0
401547750424,1,1,1,Official Timeout,515,Timeout at 08:35.,0,0
401547750438,1,2,1,Rush,515,(Shotgun) I.Pacheco right guard to KC 45 for 1 yard (D.Riley; E.Ogbah).,0,1
401547750467,2,3,1,Pass Reception,483,(Shotgun) P.Mahomes pass short left to M.Hardman to KC 48 for 3 yards (K.Kohou).,0,3
401547750492,3,4,1,Pass Incompletion,442,(Shotgun) P.Mahomes pass incomplete deep right to M.Hardman.,0,0
401547750515,4,1,1,Punt,436,"T.Townsend punts 41 yards to MIA 11, Center-J.Winchester, downed by KC-L.Chenal.",0,0
401547750525,1,1,1,Official Timeout,427,Timeout at 07:07.,0,0
401547750535,1,2,1,Rush,427,J.Waddle left end to MIA 20 for 9 yards (J.Reid).,0,9
401547750567,2,1,1,Rush,386,"(Shotgun) R.Mostert left guard to MIA 25 for 5 yards (L.Chenal, M.Edwards).",0,5
401547750589,1,2,1,Rush,346,(Shotgun) D.Achane right end to MIA 25 for no gain (D.Tranquill).,0,0
401547750611,2,1,1,Rush,305,T.Tagovailoa scrambles right end ran ob at MIA 35 for 10 yards (D.Tranquill).,0,10
401547750638,1,2,1,Pass Reception,264,T.Tagovailoa pass short right to D.Achane pushed ob at MIA 44 for 9 yards (D.Tranquill).,0,9
401547750673,2,3,1,Pass Incompletion,223,T.Tagovailoa pass incomplete short left to D.Achane.,0,0
401547750696,3,3,1,Rush,219,"(Shotgun) D.Achane right guard to MIA 46 for 2 yards (L.Chenal). PENALTY on MIA, Illegal Formation, 4 yards, enforced at MIA 44 - No Play.",0,-4
401547750729,3,1,1,Pass Interception Return,190,(Shotgun) T.Tagovailoa pass deep middle intended for J.Waddle INTERCEPTED by M.Edwards [G.Karlaftis] at KC 42. M.Edwards to KC 42 for no gain (T.Hill).,0,0
401547750743,1,1,1,Official Timeout,183,Timeout at 03:03.,0,0
401547750756,1,2,1,Pass Incompletion,183,(Shotgun) P.Mahomes pass incomplete short left to R.Rice.,0,0
401547750791,2,1,1,Pass Reception,178,(Shotgun) P.Mahomes pass short middle to R.Rice to MIA 35 for 23 yards (D.Elliott; D.Riley).,0,23
401547750816,1,1,1,Rush,130,I.Pacheco up the middle to MIA 24 for 11 yards (B.Jones). MIA-E.Apple was injured during the play.,0,11
401547750829,1,1,1,Official Timeout,111,Timeout at 01:51.,0,0
401547750841,1,2,1,Rush,101,I.Pacheco right end to MIA 21 for 3 yards (D.Long).,0,3
401547750870,2,3,1,Pass Incompletion,61,(Shotgun) P.Mahomes pass incomplete short middle to T.Kelce.,0,0
401547750893,3,4,1,Pass Reception,56,"(Shotgun) P.Mahomes pass short left to R.Rice to MIA 15 for 6 yards (E.Bonner). Kansas City challenged the short of the line to gain ruling, and the play was REVERSED. (Shotgun) P.Mahomes pass short left to R.Rice to MIA 14 for 7 yards (E.Bonner).",0,7
401547750906,1,4,1,Timeout,52,Timeout #1 by KC at 00:52.,0,0
401547750918,1,2,1,Rush,52,"(Shotgun) N.Allegretti reported in as eligible. Direct snap to I.Pacheco.  I.Pacheco right guard to MIA 10 for 4 yards (D.Riley, D.Long).",0,4
401547750990,2,3,1,Rush,17,(Shotgun) I.Pacheco left end to MIA 10 for no gain (Z.Sieler; C.Wilkins).,0,0
4015477501012,3,3,1,End Period,0,END QUARTER 1,0,0
4015477501032,3,4,2,Fumble Recovery (Own),900,"(Shotgun) C.Humphrey to MIA 15 for -5 yards. FUMBLES, recovered by KC-P.Mahomes at MIA 16. P.Mahomes pass incomplete short right.",0,0
4015477501055,4,0,2,Field Goal Good,891,"H.Butker 28 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",3,28
4015477501086,0,0,2,Kickoff Return (Offense),891,H.Butker kicks 46 yards from KC 35 to MIA 19. A.Ingold to MIA 38 for 19 yards (D.Bush).,0,19
4015477501110,1,2,2,Pass Reception,885,T.Tagovailoa pass short right to T.Hill ran ob at MIA 47 for 9 yards (L.Sneed).,0,9
4015477501189,1,1,2,Official Timeout,841,Timeout at 14:01.,0,0
4015477501140,2,0,2,Passing Touchdown,841,"(Shotgun) T.Tagovailoa pass deep right to T.Hill for 53 yards, TOUCHDOWN. J.Sanders extra point is GOOD, Center-B.Ferguson, Holder-J.Bailey.",6,53
4015477501196,0,0,2,Kickoff Return (Offense),841,"J.Sanders kicks 46 yards from MIA 35 to KC 19. L.Chenal to KC 32 for 13 yards (C.Brooks). PENALTY on KC-Ca.Jones, Illegal Block Above the Waist, 10 yards, enforced at KC 30.",0,11
4015477501237,1,1,2,Pass Reception,834,(Shotgun) P.Mahomes pass short left to T.Kelce to KC 42 for 22 yards (D.Elliott; J.Ramsey).,0,22
4015477501262,1,2,2,Pass Incompletion,793,(Shotgun) P.Mahomes pass incomplete short right to T.Kelce.,0,0
4015477501285,2,3,2,Pass Reception,790,(Shotgun) P.Mahomes pass short left to R.Rice to KC 49 for 7 yards (E.Apple).,0,7
4015477501310,3,1,2,Pass Reception,750,(Shotgun) P.Mahomes pass short left to M.Valdes-Scantling to MIA 43 for 8 yards (J.Ramsey).,0,8
4015477501335,1,2,2,Rush,713,(Shotgun) C.Edwards-Helaire right guard to MIA 42 for 1 yard (D.Hand; E.Ogbah).,0,1
4015477501357,2,3,2,Pass Reception,669,(Shotgun) P.Mahomes pass short middle to T.Kelce to MIA 34 for 8 yards (B.Jones).,0,8
4015477501382,3,4,2,Rush,629,(Shotgun) M.Hardman right end to MIA 38 for -4 yards (E.Apple).,0,-4
4015477501404,4,1,2,Rush,582,(Shotgun) P.Mahomes scrambles right end ran ob at MIA 10 for 28 yards (D.Riley).,0,28
4015477501431,1,2,2,Rush,544,I.Pacheco right guard to MIA 8 for 2 yards (D.Hand; R.Davis).,0,2
4015477501453,2,2,2,Pass Reception,500,"(Shotgun) P.Mahomes pass short right to R.Rice for 8 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on KC-J.Taylor, Illegal Block Above the Waist, 10 yards, enforced at MIA 8 - No Play.",0,-10
4015477501490,2,3,2,Pass Reception,499,(Shotgun) P.Mahomes pass short right to Ju.Watson ran ob at MIA 8 for 10 yards [Z.Sieler].,0,10
4015477501520,3,4,2,Pass Incompletion,461,(Shotgun) P.Mahomes pass incomplete short middle to R.Rice (Z.Sieler).,0,0
4015477501553,1,1,2,Official Timeout,456,Timeout at 07:36.,0,0
4015477501543,4,0,2,Field Goal Good,456,"H.Butker 26 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",3,26
4015477501563,0,0,2,Kickoff Return (Offense),456,H.Butker kicks 60 yards from KC 35 to MIA 5. B.Berrios pushed ob at MIA 35 for 30 yards (Ja.Watson).,0,30
4015477501603,1,2,2,Rush,449,R.Mostert left end to MIA 43 for 8 yards (J.Reid).,0,8
4015477501625,2,1,2,Rush,406,(Shotgun) R.Mostert left end to MIA 47 for 4 yards (J.Reid).,0,4
4015477501647,1,2,2,Rush,361,(Shotgun) R.Mostert up the middle to 50 for 3 yards (M.Danna; W.Gay).,0,3
4015477501674,2,3,2,Rush,323,(Shotgun) R.Mostert up the middle to KC 44 for 6 yards (D.Nnadi; W.Gay).,0,6
4015477501685,3,3,2,Timeout,278,Timeout #1 by MIA at 04:38.,0,0
4015477501696,3,4,2,Pass Incompletion,278,(Shotgun) T.Tagovailoa pass incomplete short right to R.Mostert.,0,0
4015477501726,4,1,2,Pass Incompletion,275,(Shotgun) T.Tagovailoa pass incomplete short left to T.Hill (T.McDuffie).,0,0
4015477501749,1,2,2,Pass Reception,271,(Shotgun) P.Mahomes pass short left to T.Kelce to MIA 49 for 6 yards (D.Elliott).,0,6
4015477501774,2,3,2,Rush,235,I.Pacheco left end to MIA 48 for 1 yard (M.Ingram).,0,1
4015477501796,3,4,2,Pass Incompletion,194,(Shotgun) P.Mahomes pass incomplete deep left to M.Hardman.,0,0
4015477501819,4,1,2,Punt,189,"T.Townsend punts 48 yards to end zone, Center-J.Winchester, Touchback.",0,0
4015477501837,1,2,2,Rush,182,(Shotgun) D.Achane right end to MIA 22 for 2 yards (M.Pennel).,0,2
4015477501859,2,3,2,Pass Reception,143,(Shotgun) T.Tagovailoa pass short right to T.Hill to MIA 22 for no gain (G.Karlaftis; N.Bolton).,0,0
4015477501872,3,3,2,Two-minute warning,120,Two-Minute Warning,0,0
4015477501884,3,3,2,Penalty,120,"(Shotgun) PENALTY on MIA-T.Hill, False Start, 5 yards, enforced at MIA 22 - No Play.",0,-5
4015477501915,3,4,2,Sack,120,(Shotgun) T.Tagovailoa sacked at MIA 10 for -7 yards (G.Karlaftis).,0,-7
4015477501925,4,4,2,Timeout,115,Timeout #2 by KC at 01:55.,0,0
4015477501935,4,1,2,Punt,114,"J.Bailey punts 51 yards to KC 39, Center-B.Ferguson, downed by MIA-B.Ferguson.",0,0
4015477501962,1,1,2,Pass Incompletion,103,"(Shotgun) P.Mahomes pass incomplete short right to T.Kelce. PENALTY on MIA-D.Long, Defensive Holding, 5 yards, enforced at KC 39 - No Play.",0,5
4015477501996,1,2,2,Pass Reception,98,(Shotgun) P.Mahomes pass short left to R.Rice to KC 49 for 5 yards (K.Kohou).,0,5
4015477502021,2,3,2,Pass Incompletion,75,"(No Huddle, Shotgun) P.Mahomes pass incomplete short right.",0,0
4015477502044,3,3,2,Penalty,74,"(Shotgun) PENALTY on KC-J.Taylor, False Start, 5 yards, enforced at KC 49 - No Play.",0,-5
4015477502068,3,1,2,Pass Reception,74,(Shotgun) P.Mahomes pass short middle to R.Rice pushed ob at MIA 17 for 39 yards (K.Kohou) [B.Jones].,0,39
4015477502098,1,2,2,Rush,66,(Shotgun) I.Pacheco up the middle to MIA 13 for 4 yards (D.Long; D.Elliott).,0,4
4015477502120,2,3,2,Pass Reception,34,(Shotgun) P.Mahomes pass short left to I.Pacheco to MIA 14 for -1 yards (J.Ramsey).,0,-1
4015477502133,3,3,2,Timeout,26,Timeout #3 by KC at 00:26.,0,0
4015477502145,3,4,2,Pass Incompletion,26,(Shotgun) P.Mahomes pass incomplete short middle.,0,0
4015477502175,4,0,2,Field Goal Good,18,"H.Butker 32 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",3,32
4015477502195,0,0,2,Kickoff Return (Offense),18,H.Butker kicks 57 yards from KC 35 to MIA 8. B.Berrios to MIA 31 for 23 yards (Ca.Jones).,0,23
4015477502218,1,1,2,Pass Reception,14,(Shotgun) T.Tagovailoa pass deep right to J.Waddle pushed ob at MIA 48 for 17 yards (L.Sneed).,0,17
4015477502248,1,1,2,Pass Incompletion,6,"(Shotgun) T.Tagovailoa pass incomplete short left. PENALTY on MIA-R.Jones, Illegal Use of Hands, 10 yards, enforced at MIA 48 - No Play.",0,-10
4015477502282,1,2,2,Pass Incompletion,0,(Shotgun) T.Tagovailoa pass incomplete deep right to C.Wilson.,0,0
4015477502305,0,1,2,End of Half,0,END QUARTER 2,0,0
4015477502325,0,0,3,Kickoff Return (Offense),900,H.Butker kicks 60 yards from KC 35 to MIA 5. B.Berrios to MIA 21 for 16 yards (N.Jones).,0,16
4015477502348,1,2,3,Pass Incompletion,896,(Shotgun) T.Tagovailoa pass incomplete short left to D.Smythe.,0,0
4015477502371,2,3,3,Rush,892,(Shotgun) R.Mostert right end to MIA 26 for 5 yards (T.McDuffie; N.Bolton).,0,5
4015477502400,3,4,3,Rush,849,(Shotgun) T.Tagovailoa scrambles right end to MIA 27 for 1 yard (N.Bolton).,0,1
4015477502422,4,1,3,Punt,810,"J.Bailey punts 46 yards to KC 27, Center-B.Ferguson. R.James pushed ob at KC 28 for 1 yard (A.Ingold).",0,1
4015477502453,1,2,3,Pass Incompletion,801,(Shotgun) P.Mahomes pass incomplete short right to R.Rice (E.Ogbah).,0,0
4015477502476,2,1,3,Pass Reception,798,(Shotgun) P.Mahomes pass deep left to N.Gray to KC 48 for 20 yards (K.Kohou).,0,20
4015477502501,1,2,3,Rush,760,"I.Pacheco left end to KC 46 for -2 yards (D.Long, M.Ingram).",0,-2
4015477502528,2,1,3,Pass Reception,722,(Shotgun) P.Mahomes pass short left to T.Kelce to MIA 41 for 13 yards (D.Elliott).,0,13
4015477502553,1,2,3,Pass Incompletion,675,(Shotgun) P.Mahomes pass incomplete short left.,0,0
4015477502576,2,1,3,Pass Reception,669,(Shotgun) P.Mahomes pass short left to R.Rice pushed ob at MIA 31 for 10 yards (D.Long). KC-R.Rice was injured during the play.,0,10
4015477502591,1,1,3,Official Timeout,654,Timeout at 10:54.,0,0
4015477502606,1,1,3,Rush,649,C.Edwards-Helaire left guard to MIA 19 for 12 yards (M.Reed; D.Elliott).,0,12
4015477502622,1,1,3,Timeout,601,Timeout #1 by KC at 10:01.,0,0
4015477502638,1,2,3,Pass Reception,601,"(Shotgun) P.Mahomes pass short right to T.Kelce to MIA 16 for 3 yards (J.Ramsey, D.Riley).",0,3
4015477502670,2,1,3,Rush,565,(Shotgun) P.Mahomes scrambles right end to MIA 3 for 13 yards (K.Kohou; D.Elliott).,0,13
4015477502692,1,2,3,Rush,522,I.Pacheco up the middle to MIA 3 for no gain (D.Riley; Z.Sieler).,0,0
4015477502714,2,3,3,Pass Incompletion,482,P.Mahomes pass incomplete short right [C.Wilkins].,0,0
4015477502737,3,4,3,Pass Incompletion,475,(Shotgun) P.Mahomes pass incomplete short middle [D.Riley].,0,0
4015477502770,1,1,3,Official Timeout,469,Timeout at 07:49.,0,0
4015477502760,4,0,3,Field Goal Good,469,"H.Butker 21 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",3,21
4015477502780,0,1,3,Kickoff,469,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",0,0
4015477502803,1,2,3,Rush,469,D.Achane left end to MIA 28 for 3 yards (M.Pennel).,0,3
4015477502825,2,3,3,Pass Reception,432,T.Tagovailoa pass short left to D.Smythe to MIA 33 for 5 yards (D.Tranquill).,0,5
4015477502850,3,4,3,Rush,393,(Shotgun) D.Achane up the middle to MIA 34 for 1 yard (M.Herring).,0,1
4015477502872,4,1,3,Rush,358,"(No Huddle, Shotgun) D.Achane right guard to MIA 37 for 3 yards (C.Omenihu; M.Pennel).",0,3
4015477502894,1,2,3,Rush,319,(Shotgun) D.Achane left end to MIA 37 for no gain (T.Wharton; N.Bolton).,0,0
4015477502916,2,3,3,Sack,273,(Shotgun) T.Tagovailoa sacked at MIA 33 for -4 yards (sack split by C.Jones and G.Karlaftis).,0,-4
4015477502936,3,4,3,Pass Reception,231,(Shotgun) T.Tagovailoa pass short left to D.Achane to MIA 34 for 1 yard (N.Bolton).,0,1
4015477502961,4,1,3,Punt,198,"J.Bailey punts 38 yards to KC 28, Center-B.Ferguson, downed by MIA-A.Ingold.",0,0
4015477502971,1,1,3,Official Timeout,187,Timeout at 03:07.,0,0
4015477502981,1,2,3,Rush,187,(Shotgun) I.Pacheco right end to KC 25 for -3 yards (M.Reed).,0,-3
4015477503010,2,1,3,Pass Incompletion,144,"(Shotgun) P.Mahomes pass incomplete deep middle to M.Hardman. PENALTY on MIA-B.Jones, Roughing the Passer, 15 yards, enforced at KC 25 - No Play.",0,15
4015477503044,1,1,3,Pass Reception,139,(Shotgun) P.Mahomes pass short right to Ju.Watson to 50 for 10 yards (E.Apple).,0,10
4015477503069,1,2,3,Rush,104,"I.Pacheco left end to MIA 45 for 5 yards (K.Kohou, Z.Sieler).",0,5
4015477503091,2,3,3,Pass Incompletion,64,(Shotgun) P.Mahomes pass incomplete short left to R.James (J.Ramsey).,0,0
4015477503114,3,1,3,Pass Reception,60,(Shotgun) P.Mahomes pass short right to R.James to MIA 39 for 6 yards (K.Kohou).,0,6
4015477503139,1,2,3,Rush,24,(Shotgun) I.Pacheco right guard to MIA 38 for 1 yard (M.Reed; Z.Sieler).,0,1
4015477503161,2,2,3,End Period,0,END QUARTER 3,0,0
4015477503181,2,2,4,Rush,900,"(Shotgun) I.Pacheco right end to MIA 25 for 13 yards (J.Ramsey). PENALTY on KC-T.Smith, Offensive Holding, 10 yards, enforced at MIA 35.",0,-7
4015477503214,2,1,4,Pass Reception,880,(Shotgun) P.Mahomes pass deep right to R.Rice ran ob at MIA 17 for 28 yards (B.Jones).,0,28
4015477503239,1,2,4,Rush,842,C.Edwards-Helaire right end to MIA 17 for no gain (B.Jones; M.Reed).,0,0
4015477503261,2,3,4,Pass Incompletion,803,"(Shotgun) P.Mahomes pass incomplete short right [D.Long]. PENALTY on KC-P.Mahomes, Intentional Grounding, 10 yards, enforced at MIA 17.",0,-10
4015477503296,3,1,4,Pass Incompletion,799,"(Shotgun) P.Mahomes pass incomplete short right. PENALTY on MIA-C.Wilkins, Roughing the Passer, 13 yards, enforced at MIA 27 - No Play.",0,13
4015477503330,1,2,4,Rush,793,(Shotgun) I.Pacheco right end to MIA 10 for 4 yards (E.Ogbah).,0,4
4015477503352,2,3,4,Rush,752,(Shotgun) I.Pacheco up the middle to MIA 8 for 2 yards (D.Long).,0,2
4015477503374,3,1,4,Pass Reception,714,(Shotgun) P.Mahomes pass short left to C.Edwards-Helaire to MIA 3 for 5 yards (E.Apple).,0,5
4015477503427,1,1,4,Official Timeout,666,Timeout at 11:06.,0,0
4015477503399,1,0,4,Rushing Touchdown,666,"(Shotgun) Direct snap to I.Pacheco.  I.Pacheco left end for 3 yards, TOUCHDOWN.H.Butker extra point is GOOD, Center-J.Winchester, Holder-T.Townsend.",6,3
4015477503434,0,1,4,Kickoff,666,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",0,0
4015477503457,1,2,4,Pass Incompletion,666,(Shotgun) T.Tagovailoa pass incomplete deep left to J.Waddle.,0,0
4015477503480,2,3,4,Pass Reception,660,(Shotgun) T.Tagovailoa pass short right to T.Hill to MIA 31 for 6 yards (N.Bolton).,0,6
4015477503529,3,1,4,Pass Reception,615,(Shotgun) T.Tagovailoa pass deep left to C.Wilson pushed ob at MIA 45 for 19 yards (C.Conner).,0,19
4015477503505,3,3,4,Penalty,613,"(Shotgun) PENALTY on MIA, Delay of Game, 5 yards, enforced at MIA 31 - No Play.",0,-5
4015477503554,1,1,4,Pass Reception,577,(Shotgun) T.Tagovailoa pass short middle to R.Cracraft to KC 36 for 19 yards (M.Edwards).,0,19
4015477503579,1,2,4,Pass Reception,532,(Shotgun) T.Tagovailoa pass short left to R.Mostert to KC 39 for -3 yards (N.Bolton).,0,-3
4015477503604,2,1,4,Rush,486,(Shotgun) T.Tagovailoa scrambles left end pushed ob at KC 25 for 14 yards (L.Sneed).,0,14
4015477503631,1,2,4,Pass Incompletion,447,(Shotgun) T.Tagovailoa pass incomplete deep right to T.Hill (L.Sneed).,0,0
4015477503654,2,2,4,Pass Incompletion,441,"(Shotgun) T.Tagovailoa sacked at KC 30 for -5 yards (G.Karlaftis). FUMBLES (G.Karlaftis), ball out of bounds at KC 36. Miami challenged the backward pass ruling, and the play was REVERSED. (Shotgun) T.Tagovailoa pass incomplete short right to D.Achane.",0,0
4015477503722,3,4,4,Pass Reception,439,(Shotgun) T.Tagovailoa pass short right to T.Hill to KC 31 for -6 yards (T.McDuffie).,0,-6
4015477503747,4,1,4,Pass Reception,387,(Shotgun) T.Tagovailoa pass short left to C.Wilson to KC 22 for 9 yards (T.McDuffie).,0,9
4015477503760,1,1,4,Official Timeout,382,Timeout at 06:22.,0,0
4015477503772,1,2,4,Rush,382,I.Pacheco right end to KC 24 for 2 yards (E.Ogbah).,0,2
4015477503801,2,3,4,Rush,340,(Shotgun) I.Pacheco left end to KC 27 for 3 yards (D.Riley; C.Wilkins).,0,3
4015477503812,3,3,4,Timeout,334,Timeout #1 by MIA at 05:34.,0,0
4015477503823,3,4,4,Pass Incompletion,334,(Shotgun) P.Mahomes pass incomplete deep middle to M.Valdes-Scantling.,0,0
4015477503853,4,1,4,Punt,328,"T.Townsend punts 44 yards to MIA 29, Center-J.Winchester, fair catch by B.Berrios.",0,0
4015477503872,1,1,4,Official Timeout,320,Timeout at 05:20.,0,0
4015477503891,1,2,4,Pass Incompletion,320,(Shotgun) T.Tagovailoa pass incomplete short left to R.Cracraft.,0,0
4015477503921,2,3,4,Pass Incompletion,316,(Shotgun) T.Tagovailoa pass incomplete short left to J.Waddle.,0,0
4015477503944,3,4,4,Pass Reception,312,(Shotgun) T.Tagovailoa pass short right to D.Smythe to MIA 33 for 4 yards (G.Karlaftis).,0,4
4015477503969,4,1,4,Pass Reception,267,(Shotgun) T.Tagovailoa pass short left to C.Wilson ran ob at MIA 42 for 9 yards.,0,9
4015477503994,1,2,4,Pass Incompletion,261,(Shotgun) T.Tagovailoa pass incomplete short right to J.Wilson.,0,0
4015477504017,2,3,4,Pass Incompletion,257,(Shotgun) T.Tagovailoa pass incomplete short right to C.Wilson (L.Sneed).,0,0
4015477504040,3,4,4,Pass Incompletion,254,(Shotgun) T.Tagovailoa pass incomplete short right to B.Berrios (W.Gay) [C.Jones].,0,0
4015477504063,4,1,4,Pass Reception,249,(Shotgun) T.Tagovailoa pass short right to J.Waddle ran ob at KC 44 for 14 yards.,0,14
4015477504088,1,2,4,Pass Incompletion,243,(Shotgun) T.Tagovailoa pass incomplete short left to C.Wilson (T.McDuffie).,0,0
4015477504116,2,3,4,Pass Incompletion,240,(Shotgun) T.Tagovailoa pass incomplete short left to C.Wilson.,0,0
4015477504139,3,4,4,Pass Incompletion,236,(Shotgun) T.Tagovailoa pass incomplete short right.,0,0
4015477504162,4,1,4,Pass Incompletion,229,(Shotgun) T.Tagovailoa pass incomplete deep left to T.Hill.,0,0
4015477504185,1,2,4,Fumble Recovery (Own),224,"I.Pacheco up the middle to 50 for 6 yards (E.Apple, B.Jones). FUMBLES (B.Jones), and recovers at 50.",0,6
4015477504196,2,2,4,Timeout,213,Timeout #2 by MIA at 03:33.,0,0
4015477504207,2,1,4,Rush,213,C.Edwards-Helaire left guard to MIA 44 for 6 yards (D.Riley; B.Jones).,0,6
4015477504236,1,2,4,Rush,165,C.Edwards-Helaire right guard to MIA 44 for no gain (J.Houston; D.Riley).,0,0
4015477504256,2,2,4,Two-minute warning,120,Two-Minute Warning,0,0
4015477504275,2,3,4,Rush,120,(Shotgun) C.Edwards-Helaire right end to MIA 41 for 3 yards (R.Davis).,0,3
4015477504304,3,1,4,Fumble Recovery (Opponent),75,"C.Edwards-Helaire left end to MIA 42 for -1 yards (E.Bonner). FUMBLES (E.Bonner), RECOVERED by MIA-D.Hand at MIA 42. D.Hand to MIA 43 for 1 yard.",0,1
4015477504337,1,1,4,Pass Reception,68,(Shotgun) T.Tagovailoa pass short left to D.Achane to KC 46 for 11 yards (N.Bolton).,0,11
4015477504362,1,2,4,Pass Incompletion,44,"(No Huddle, Shotgun) T.Tagovailoa pass incomplete short left to D.Achane.",0,0
4015477504385,2,1,4,Pass Reception,39,(Shotgun) T.Tagovailoa pass short middle to R.Cracraft to KC 32 for 14 yards (T.McDuffie).,0,14
4015477504410,1,2,4,Pass Reception,17,"(No Huddle, Shotgun) T.Tagovailoa pass short right to D.Smythe to KC 29 for 3 yards (L.Sneed).",0,3
4015477504435,0,2,4,End of Game,0,END GAME,0,0
4015477521,0,0,0,Coin Toss,900,GAME,0,0
40154775239,0,1,1,Kickoff,900,"B.Aubrey kicks 65 yards from DAL 35 to end zone, Touchback.",0,0
40154775255,1,2,1,Rush,900,"(Shotgun) A.Jones left guard to GB 25 for no gain (D.Lawrence, D.Wilson).",0,0
40154775277,2,1,1,Sack,862,"J.Love sacked at GB 23 for -2 yards (sack split by C.Golston and D.Wilson). PENALTY on DAL-D.Bland, Illegal Contact, 5 yards, enforced at GB 25 - No Play.",0,5
401547752118,1,2,1,Rush,837,A.Jones right guard to GB 27 for -3 yards (D.Clark).,0,-3
401547752140,2,1,1,Pass Reception,802,J.Love pass deep middle to R.Doubs to GB 49 for 22 yards (M.Bell) [O.Odighizuwa].,0,22
401547752165,1,2,1,Pass Reception,755,J.Love pass short right to B.Melton to DAL 44 for 7 yards (D.Bland).,0,7
401547752190,2,1,1,Rush,718,A.Jones left tackle to DAL 41 for 3 yards (M.Bell).,0,3
401547752212,1,2,1,Rush,677,A.Jones left tackle to DAL 37 for 4 yards (N.Gallimore; M.Bell).,0,4
401547752234,2,1,1,Rush,641,A.Jones right guard to DAL 24 for 13 yards (M.Bell).,0,13
401547752256,1,2,1,Rush,602,A.Jones right tackle to DAL 19 for 5 yards (J.Kearse).,0,5
401547752278,2,1,1,Pass Reception,563,(Shotgun) J.Love pass short left to L.Musgrave pushed ob at DAL 11 for 8 yards (D.Clark).,0,8
401547752308,1,2,1,Rush,529,E.Wilson left tackle to DAL 11 for no gain (M.Bell).,0,0
401547752330,2,3,1,Pass Reception,492,J.Love pass short right to T.Kraft to DAL 6 for 5 yards (C.Golston; S.Gilmore).,0,5
401547752355,3,3,1,Penalty,450,"(Shotgun) PENALTY on DAL-D.Lawrence, Neutral Zone Infraction, 3 yards, enforced at DAL 6 - No Play.",0,3
401547752410,1,1,1,Official Timeout,428,Timeout at 07:08.,0,0
401547752379,3,0,1,Rushing Touchdown,428,"(Shotgun) A.Jones right guard for 3 yards, TOUCHDOWN.A.Carlson extra point is GOOD, Center-M.Orzech, Holder-D.Whelan.",6,3
401547752417,0,0,1,Kickoff Return (Offense),428,A.Carlson kicks 64 yards from GB 35 to DAL 1. K.Turpin to DAL 24 for 23 yards (I.McDuffie).,0,23
401547752447,1,2,1,Rush,423,(Shotgun) T.Pollard right guard to DAL 30 for 6 yards (C.Valentine; Q.Walker).,0,6
401547752469,2,3,1,Rush,394,T.Pollard right guard to DAL 31 for 1 yard (T.Slaton).,0,1
401547752491,3,1,1,Rush,353,(Shotgun) D.Prescott scrambles left end to DAL 49 for 18 yards (K.Nixon).,0,18
401547752513,1,2,1,Pass Reception,315,(Shotgun) D.Prescott pass short right to J.Ferguson to DAL 49 for no gain (I.McDuffie).,0,0
401547752538,2,3,1,Rush,282,(Shotgun) R.Dowdle right guard to GB 49 for 2 yards (D.Wyatt).,0,2
401547752560,3,4,1,Pass Incompletion,247,(Shotgun) D.Prescott pass incomplete short middle to C.Lamb.,0,0
401547752613,4,4,1,Official Timeout,235,Timeout at 03:55.,0,0
401547752583,4,1,1,Punt,235,"B.Anger punts 40 yards to GB 9, Center-T.Sieg, fair catch by J.Reed. PENALTY on DAL-S.Williams, Fair Catch Interference, 15 yards, enforced at GB 9.",0,55
401547752620,1,2,1,Pass Incompletion,235,(Shotgun) J.Love pass incomplete deep left to B.Melton (J.Kearse).,0,0
401547752644,2,3,1,Rush,229,A.Jones right tackle to GB 25 for 1 yard (M.Parsons).,0,1
401547752666,3,1,1,Pass Reception,182,(Shotgun) J.Love pass deep middle to R.Doubs to DAL 49 for 26 yards (J.Kearse) [D.Armstrong].,0,26
401547752691,1,2,1,Rush,138,E.Wilson left guard to DAL 48 for 1 yard (D.Bland).,0,1
401547752713,2,3,1,Pass Incompletion,102,(Shotgun) J.Love pass incomplete short middle to J.Reed.,0,0
401547752736,3,4,1,Pass Incompletion,98,"(Shotgun) J.Love pass incomplete deep right to J.Reed. Penalty on GB-E.Jenkins, Offensive Holding, declined.",0,0
401547752780,1,1,1,Official Timeout,86,Timeout at 01:26.,0,0
401547752770,4,1,1,Punt,86,"D.Whelan punts 40 yards to DAL 8, Center-M.Orzech, fair catch by K.Turpin.",0,0
401547752790,1,2,1,Pass Incompletion,86,D.Prescott pass incomplete deep left to B.Cooks.,0,0
