end_down,game_id,play_id,play_type,quarter,score_value,seconds_remaining,start_down,text,yards
2.0,401547649.0,401547649753,Rush,1.0,0.0,253.0,1.0,K.Miller right guard to NO 30 for 5 yards (A.Huggins; R.Grant).,5.0
1.0,401547649.0,401547649792,Rush,1.0,0.0,218.0,2.0,"(Shotgun) T.Hill left guard to NO 38 for 8 yards (C.Campbell, R.Grant).",8.0
2.0,401547649.0,401547649814,Pass Reception,1.0,0.0,184.0,1.0,M.Garcia reported in as eligible.  D.Carr pass short left to J.Williams pushed ob at NO 41 for 3 yards (A.Ebiketie; C.Phillips).,3.0
3.0,401547649.0,401547649846,Pass Incompletion,1.0,0.0,145.0,2.0,(Shotgun) D.Carr pass incomplete short right to R.Shaheed (A.Terrell).,0.0
1.0,401547649.0,401547649869,Pass Reception,1.0,0.0,141.0,3.0,(Shotgun) D.Carr pass short right to C.Olave to ATL 45 for 14 yards (C.Phillips).,14.0
2.0,401547649.0,401547649894,Rush,1.0,0.0,101.0,1.0,J.Williams left tackle to ATL 44 for 1 yard (L.Carter).,1.0
3.0,401547649.0,401547649916,Pass Reception,1.0,0.0,60.0,2.0,(Shotgun) D.Carr pass short left to T.Hill to ATL 36 for 8 yards (N.Landman).,8.0
1.0,401547649.0,401547649941,Rush,1.0,0.0,18.0,3.0,J.Williams right guard to ATL 34 for 2 yards (N.Landman; L.London).,2.0
1.0,401547649.0,401547649963,End Period,1.0,0.0,0.0,1.0,END QUARTER 1,0.0
2.0,401547649.0,401547649983,Pass Incompletion,2.0,0.0,900.0,1.0,D.Carr pass incomplete short right to J.Mims (A.Smith).,0.0
3.0,401547649.0,4015476491018,Rush,2.0,0.0,894.0,2.0,K.Miller left guard to ATL 32 for 2 yards (M.Hughes).,2.0
4.0,401547649.0,4015476491040,Pass Reception,2.0,0.0,857.0,3.0,"(Shotgun) D.Carr pass short middle to T.Hill to ATL 26 for 6 yards (C.Phillips, R.Grant).",6.0
1.0,401547649.0,4015476491066,Pass Reception,2.0,0.0,817.0,4.0,"(Shotgun) D.Carr pass short right to J.Johnson to ATL 14 for 12 yards (A.Smith; R.Grant). INJURY UPDATE: ATL 55-K.Elliss, knee, QUESTIONABLE to return.",12.0
2.0,401547649.0,4015476491091,Rush,2.0,0.0,782.0,1.0,(Shotgun) D.Carr right guard to ATL 8 for 6 yards (A.Smith).,6.0
1.0,401547649.0,4015476491113,Rush,2.0,0.0,747.0,2.0,J.Williams left guard to ATL 4 for 4 yards (L.Carter; N.Landman).,4.0
2.0,401547649.0,4015476491139,Rush,2.0,0.0,709.0,1.0,J.Williams right guard to ATL 3 for 1 yard (A.Smith; N.Landman).,1.0
1.0,401547649.0,4015476491200,Official Timeout,2.0,0.0,664.0,1.0,Timeout at 11:04.,0.0
-1.0,401547649.0,4015476491161,Rushing Touchdown,2.0,6.0,664.0,2.0,Kendre Miller 3 Yd Run (Blake Grupe Kick),3.0
1.0,401547649.0,4015476491207,Kickoff,2.0,0.0,664.0,0.0,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback.",0.0
2.0,401547649.0,4015476491265,Rush,2.0,0.0,664.0,1.0,(Shotgun) C.Patterson left tackle to ATL 29 for 4 yards (C.Jordan; P.Werner).,4.0
2.0,401547649.0,4015476491287,Rush,2.0,0.0,625.0,2.0,"(Shotgun) B.Robinson right tackle to ATL 34 for 5 yards (N.Shepherd; U.Amadi). PENALTY on ATL-M.Pruitt, Offensive Holding, 10 yards, enforced at ATL 29 - No Play.",-10.0
3.0,401547649.0,4015476491320,Pass Reception,2.0,0.0,605.0,2.0,(Shotgun) D.Ridder pass short right to B.Robinson to ATL 24 for 5 yards (P.Adebo).,5.0
4.0,401547649.0,4015476491345,Pass Reception,2.0,0.0,571.0,3.0,(Shotgun) D.Ridder pass short left to J.Smith to ATL 30 for 6 yards (U.Amadi; J.Abram).,6.0
1.0,401547649.0,4015476491370,Punt,2.0,0.0,529.0,4.0,"B.Pinion punts 49 yards to NO 21, Center-L.McCullough, fair catch by R.Shaheed.",0.0
1.0,401547649.0,4015476491380,Official Timeout,2.0,0.0,523.0,1.0,Timeout at 08:43.,0.0
1.0,401547649.0,4015476491390,Rush,2.0,0.0,523.0,1.0,"K.Miller right guard to NO 33 for 12 yards (J.Bates, R.Grant).",12.0
2.0,401547649.0,4015476491419,Sack,2.0,0.0,485.0,1.0,(Shotgun) T.Hill sacked at NO 32 for -1 yards (C.Campbell).,-1.0
1.0,401547649.0,4015476491448,Pass Reception,2.0,0.0,445.0,2.0,(Shotgun) D.Carr pass short right to C.Olave to NO 48 for 16 yards (J.Bates).,16.0
2.0,401547649.0,4015476491473,Rush,2.0,0.0,408.0,1.0,J.Williams right guard to NO 46 for -2 yards (N.Landman).,-2.0
3.0,401547649.0,4015476491495,Pass Reception,2.0,0.0,368.0,2.0,"(No Huddle, Shotgun) D.Carr pass short right to K.Miller to ATL 48 for 6 yards (A.Smith).",6.0
3.0,401547649.0,4015476491508,Timeout,2.0,0.0,321.0,3.0,Timeout #1 by NO at 05:21.,0.0
4.0,401547649.0,4015476491520,Rush,2.0,0.0,321.0,3.0,(Shotgun) K.Miller right guard to ATL 47 for 1 yard (N.Landman; T.Flowers).,1.0
1.0,401547649.0,4015476491549,Punt,2.0,0.0,281.0,4.0,"L.Hedley punts 40 yards to ATL 7, Center-Z.Wood, fair catch by D.Alford.",0.0
1.0,401547649.0,4015476491559,Official Timeout,2.0,0.0,275.0,1.0,Timeout at 04:35.,0.0
2.0,401547649.0,4015476491569,Rush,2.0,0.0,275.0,1.0,T.Allgeier right tackle to ATL 8 for 1 yard (P.Werner).,1.0
3.0,401547649.0,4015476491598,Rush,2.0,0.0,237.0,2.0,(Shotgun) D.Ridder right end to ATL 8 for no gain (J.Abram).,0.0
4.0,401547649.0,4015476491620,Rush,2.0,0.0,194.0,3.0,(Shotgun) B.Robinson left end to ATL 11 for 3 yards (T.Mathieu; J.Abram).,3.0
1.0,401547649.0,4015476491642,Punt,2.0,0.0,154.0,4.0,"B.Pinion punts 27 yards to ATL 38, Center-L.McCullough, out of bounds.",0.0
2.0,401547649.0,4015476491661,Rush,2.0,0.0,148.0,1.0,(Shotgun) J.Williams left guard to ATL 36 for 2 yards (J.Gaziano; L.London).,2.0
2.0,401547649.0,4015476491683,Penalty,2.0,0.0,121.0,2.0,"(No Huddle, Shotgun) PENALTY on ATL-L.London, Neutral Zone Infraction, 6 yards, enforced at ATL 36 - No Play.",6.0
2.0,401547649.0,4015476491695,Two-minute warning,2.0,0.0,120.0,2.0,Two-Minute Warning,0.0
1.0,401547649.0,4015476491707,Pass Reception,2.0,0.0,120.0,2.0,(Shotgun) D.Carr pass short left to J.Johnson pushed ob at ATL 22 for 8 yards (A.Smith) [C.Campbell].,8.0
1.0,401547649.0,4015476491744,Penalty,2.0,0.0,115.0,1.0,"(Shotgun) PENALTY on ATL-C.Campbell, Neutral Zone Infraction, 5 yards, enforced at ATL 22 - No Play.",5.0
2.0,401547649.0,4015476491768,Pass Incompletion,2.0,0.0,115.0,1.0,(Shotgun) D.Carr pass incomplete short left.,0.0
1.0,401547649.0,4015476491791,Rush,2.0,0.0,110.0,2.0,"(Shotgun) K.Miller right guard to ATL 11 for 6 yards (D.Onyemata, R.Grant).",6.0
2.0,401547649.0,4015476491813,Pass Reception,2.0,0.0,75.0,1.0,(Shotgun) D.Carr pass short right to R.Shaheed ran ob at ATL 5 for 6 yards.,6.0
3.0,401547649.0,4015476491843,Pass Incompletion,2.0,0.0,69.0,2.0,(Shotgun) D.Carr pass incomplete short right to J.Mims (C.Phillips).,0.0
4.0,401547649.0,4015476491866,Rush,2.0,0.0,63.0,3.0,(Shotgun) M.Garcia reported in as eligible.  T.Hill up the middle to ATL 6 for -1 yards (C.Campbell).,-1.0
4.0,401547649.0,4015476491878,Timeout,2.0,0.0,58.0,4.0,Timeout #1 by ATL at 00:58.,0.0
1.0,401547649.0,4015476491911,Official Timeout,2.0,0.0,56.0,1.0,Timeout,0.0
-1.0,401547649.0,4015476491890,Field Goal Good,2.0,3.0,56.0,4.0,"B.Grupe 24 yard field goal is GOOD, Center-Z.Wood, Holder-L.Hedley.",24.0
1.0,401547649.0,4015476491917,Kickoff,2.0,0.0,56.0,0.0,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback.",0.0
2.0,401547649.0,4015476491933,Pass Incompletion,2.0,0.0,55.0,1.0,(Shotgun) D.Ridder pass incomplete short middle to V.Jefferson.,0.0
1.0,401547649.0,4015476491981,Pass Reception,2.0,0.0,52.0,2.0,(Shotgun) D.Ridder pass deep right to K.Pitts ran ob at ATL 44 for 19 yards.,19.0
2.0,401547649.0,4015476492011,Pass Reception,2.0,0.0,45.0,1.0,"(No Huddle, Shotgun) D.Ridder pass short left to B.Robinson ran ob at NO 48 for 8 yards (D.Davis).",8.0
3.0,401547649.0,4015476492041,Pass Incompletion,2.0,0.0,42.0,2.0,"(No Huddle, Shotgun) D.Ridder pass incomplete deep left to D.London.",0.0
3.0,401547649.0,4015476492057,Timeout,2.0,0.0,37.0,3.0,Timeout #2 by NO at 00:37.,0.0
1.0,401547649.0,4015476492073,Pass Reception,2.0,0.0,37.0,3.0,(Shotgun) D.Ridder pass short left to M.Pruitt ran ob at NO 31 for 17 yards (U.Amadi).,17.0
2.0,401547649.0,4015476492110,Pass Reception,2.0,0.0,31.0,1.0,"(No Huddle, Shotgun) D.Ridder pass short left to B.Robinson pushed ob at NO 27 for 4 yards (I.Yiadom).",4.0
1.0,401547649.0,4015476492140,Pass Reception,2.0,0.0,26.0,2.0,"(No Huddle, Shotgun) D.Ridder pass short right to V.Jefferson to NO 20 for 7 yards (P.Adebo).",7.0
1.0,401547649.0,4015476492153,Timeout,2.0,0.0,24.0,1.0,Timeout #2 by ATL at 00:24.,0.0
2.0,401547649.0,4015476492165,Pass Reception,2.0,0.0,24.0,1.0,(Shotgun) D.Ridder pass short left to B.Robinson pushed ob at NO 18 for 2 yards (U.Amadi) [P.Turner].,2.0
3.0,401547649.0,4015476492202,Pass Reception,2.0,0.0,19.0,2.0,"(No Huddle, Shotgun) D.Ridder pass short right to V.Jefferson to NO 12 for 6 yards (P.Adebo).",6.0
3.0,401547649.0,4015476492215,Timeout,2.0,0.0,3.0,3.0,Timeout #3 by ATL at 00:03.,0.0
-1.0,401547649.0,4015476492227,Field Goal Good,2.0,3.0,0.0,3.0,"Y.Koo 30 yard field goal is GOOD, Center-L.McCullough, Holder-B.Pinion.",30.0
1.0,401547649.0,4015476492254,End of Half,2.0,0.0,0.0,0.0,END QUARTER 2,0.0
1.0,401547649.0,4015476492272,Kickoff,3.0,0.0,900.0,0.0,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback.",0.0
2.0,401547649.0,4015476492288,Pass Reception,3.0,0.0,900.0,1.0,D.Ridder pass short left to T.Allgeier to ATL 24 for -1 yards (D.Davis).,-1.0
3.0,401547649.0,4015476492318,Rush,3.0,0.0,860.0,2.0,(Shotgun) B.Robinson right end pushed ob at ATL 27 for 3 yards (P.Adebo).,3.0
1.0,401547649.0,4015476492340,Pass Interception Return,3.0,0.0,825.0,3.0,(Shotgun) D.Ridder pass short left intended for K.Pitts INTERCEPTED by A.Taylor at ATL 41. A.Taylor to ATL 25 for 16 yards (D.Ridder).,16.0
2.0,401547649.0,4015476492372,Rush,3.0,0.0,816.0,1.0,"M.Garcia reported in as eligible.  J.Williams left tackle to ATL 26 for -1 yards (M.Hughes). ATL-C.Campbell was injured during the play.  INJURY UPDATE: ATL-55 K.Elliss, knee, out.",-1.0
2.0,401547649.0,4015476492384,Official Timeout,3.0,0.0,800.0,2.0,Timeout at 13:20.,0.0
-1.0,401547649.0,4015476492396,Passing Touchdown,3.0,6.0,781.0,2.0,"(Shotgun) D.Carr pass deep right to C.Olave for 26 yards, TOUCHDOWN.B.Grupe extra point is GOOD, Center-Z.Wood, Holder-L.Hedley.",26.0
1.0,401547649.0,4015476492456,Kickoff,3.0,0.0,781.0,0.0,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback.",0.0
2.0,401547649.0,4015476492472,Rush,3.0,0.0,781.0,1.0,B.Robinson right tackle to ATL 28 for 3 yards (C.Jordan; K.Saunders).,3.0
3.0,401547649.0,4015476492494,Rush,3.0,0.0,742.0,2.0,C.Patterson right end to ATL 34 for 6 yards (K.Saunders; P.Adebo).,6.0
4.0,401547649.0,4015476492516,Pass Incompletion,3.0,0.0,708.0,3.0,D.Ridder pass incomplete deep middle to D.London (P.Adebo).,0.0
1.0,401547649.0,4015476492539,Punt,3.0,0.0,703.0,4.0,"B.Pinion punts 66 yards to end zone, Center-L.McCullough, Touchback.",0.0
1.0,401547649.0,4015476492548,Official Timeout,3.0,0.0,695.0,1.0,Timeout at 11:35.,0.0
1.0,401547649.0,4015476492557,Rush,3.0,0.0,695.0,1.0,K.Miller right guard to NO 38 for 18 yards (R.Grant).,18.0
2.0,401547649.0,4015476492586,Rush,3.0,0.0,656.0,1.0,K.Miller right tackle to NO 41 for 3 yards (N.Landman).,3.0
1.0,401547649.0,4015476492608,Pass Reception,3.0,0.0,622.0,2.0,(Shotgun) D.Carr pass short left to J.Johnson ran ob at ATL 39 for 20 yards (J.Bates).,20.0
2.0,401547649.0,4015476492638,Rush,3.0,0.0,583.0,1.0,K.Miller right end to ATL 39 for no gain (L.Carter).,0.0
1.0,401547649.0,4015476492694,Official Timeout,3.0,0.0,534.0,1.0,Timeout at 08:54.,0.0
-1.0,401547649.0,4015476492660,Passing Touchdown,3.0,6.0,534.0,2.0,"D.Carr pass deep right to R.Shaheed for 39 yards, TOUCHDOWN.B.Grupe extra point is GOOD, Center-Z.Wood, Holder-L.Hedley.",39.0
1.0,401547649.0,4015476492701,Kickoff,3.0,0.0,534.0,0.0,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback.",0.0
2.0,401547649.0,4015476492724,Pass Reception,3.0,0.0,534.0,1.0,D.Ridder pass short left to D.London to ATL 34 for 9 yards (U.Amadi; P.Werner).,9.0
1.0,401547649.0,4015476492749,Rush,3.0,0.0,495.0,2.0,T.Allgeier right guard to ATL 42 for 8 yards (U.Amadi; D.Davis).,8.0
2.0,401547649.0,4015476492771,Rush,3.0,0.0,459.0,1.0,(Shotgun) B.Robinson right end to ATL 43 for 1 yard (N.Shepherd).,1.0
3.0,401547649.0,4015476492793,Pass Incompletion,3.0,0.0,424.0,2.0,(Shotgun) D.Ridder pass incomplete short left to D.London.,0.0
1.0,401547649.0,4015476492816,Pass Reception,3.0,0.0,421.0,3.0,(Shotgun) D.Ridder pass deep left to D.London ran ob at NO 36 for 21 yards [C.Granderson].,21.0
2.0,401547649.0,4015476492846,Rush,3.0,0.0,386.0,1.0,(Shotgun) B.Robinson left end pushed ob at NO 35 for 1 yard (D.Davis; J.Abram).,1.0
3.0,401547649.0,4015476492873,Pass Reception,3.0,0.0,356.0,2.0,(Shotgun) D.Ridder pass short left to J.Smith to NO 27 for 8 yards (K.Saunders; T.Mathieu).,8.0
1.0,401547649.0,4015476492902,Rush,3.0,0.0,316.0,3.0,(Shotgun) B.Robinson right end pushed ob at NO 23 for 4 yards (T.Mathieu).,4.0
2.0,401547649.0,4015476492929,Pass Reception,3.0,0.0,275.0,1.0,D.Ridder pass short left to T.Allgeier pushed ob at NO 17 for 6 yards (A.Taylor).,6.0
1.0,401547649.0,4015476492959,Pass Reception,3.0,0.0,239.0,2.0,"(Shotgun) D.Ridder pass short left to B.Robinson to NO 10 for 7 yards (C.Jordan, J.Abram).",7.0
2.0,401547649.0,4015476492989,Rush,3.0,0.0,196.0,1.0,(Shotgun) C.Patterson right end pushed ob at NO 3 for 7 yards (C.Granderson).,7.0
3.0,401547649.0,4015476493022,Pass Reception,3.0,0.0,156.0,2.0,(Shotgun) D.Ridder pass short middle to D.London to NO 1 for 2 yards (P.Werner).,2.0
4.0,401547649.0,4015476493047,Rush,3.0,0.0,114.0,3.0,(Shotgun) C.Patterson left guard to NO 2 for -1 yards (C.Granderson).,-1.0
1.0,401547649.0,4015476493073,Pass Incompletion,3.0,0.0,77.0,4.0,(Shotgun) D.Ridder pass incomplete short left to B.Robinson.,0.0
1.0,401547649.0,4015476493085,Official Timeout,3.0,0.0,74.0,1.0,Timeout at 01:14.,0.0
2.0,401547649.0,4015476493096,Rush,3.0,0.0,74.0,1.0,J.Williams right guard to NO 4 for 2 yards (A.Smith).,2.0
3.0,401547649.0,4015476493125,Pass Incompletion,3.0,0.0,37.0,2.0,(Shotgun) D.Carr pass incomplete deep right.,0.0
1.0,401547649.0,4015476493148,Pass Reception,3.0,0.0,32.0,3.0,(Shotgun) D.Carr pass deep left to A.Perry to NO 33 for 29 yards (C.Phillips).,29.0
1.0,401547649.0,4015476493173,End Period,3.0,0.0,0.0,1.0,END QUARTER 3,0.0
1.0,401547649.0,4015476493193,Rush,4.0,0.0,900.0,1.0,"(Shotgun) M.Garcia reported in as eligible.  T.Hill left guard ran ob at ATL 40 for 27 yards (C.Phillips). INJURY UPDATE: ATL 85-M.Pruitt, knee, QUESTIONABLE to return.",27.0
2.0,401547649.0,4015476493222,Pass Reception,4.0,0.0,860.0,1.0,D.Carr pass short right to F.Moreau to ATL 37 for 3 yards (A.Ebiketie).,3.0
1.0,401547649.0,4015476493251,Rush,4.0,0.0,816.0,2.0,K.Miller right end to ATL 26 for 11 yards (J.Bates).,11.0
2.0,401547649.0,4015476493278,Rush,4.0,0.0,775.0,1.0,(Shotgun) T.Hill right guard to ATL 21 for 5 yards (A.Smith; N.Landman).,5.0
1.0,401547649.0,4015476493300,Rush,4.0,0.0,738.0,2.0,J.Williams left guard to ATL 13 for 8 yards (R.Grant).,8.0
2.0,401547649.0,4015476493322,Rush,4.0,0.0,696.0,1.0,K.Miller right tackle to ATL 10 for 3 yards (T.Graham; L.London).,3.0
3.0,401547649.0,4015476493344,Rush,4.0,0.0,653.0,2.0,J.Williams right guard to ATL 6 for 4 yards (N.Landman).,4.0
4.0,401547649.0,4015476493366,Pass Incompletion,4.0,0.0,606.0,3.0,M.Garcia reported in as eligible.  D.Carr pass incomplete short right.,0.0
1.0,401547649.0,4015476493401,Official Timeout,4.0,0.0,597.0,1.0,Timeout at 09:57.,0.0
-1.0,401547649.0,4015476493391,Field Goal Good,4.0,3.0,597.0,4.0,"B.Grupe 24 yard field goal is GOOD, Center-Z.Wood, Holder-L.Hedley.",24.0
1.0,401547649.0,4015476493411,Kickoff,4.0,0.0,597.0,0.0,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback.",0.0
2.0,401547649.0,4015476493434,Pass Reception,4.0,0.0,597.0,1.0,(Shotgun) D.Ridder pass short right to K.Pitts to ATL 33 for 8 yards (D.Davis).,8.0
2.0,401547649.0,4015476493459,Rush,4.0,0.0,571.0,2.0,"(No Huddle, Shotgun) B.Robinson left tackle to NO 43 for 24 yards (J.Abram). PENALTY on ATL-C.Lindstrom, Offensive Holding, 10 yards, enforced at ATL 35.",-8.0
1.0,401547649.0,4015476493492,Fumble Recovery (Opponent),4.0,0.0,552.0,2.0,"(Shotgun) D.Ridder FUMBLES (Aborted) at ATL 16, touched at ATL 13, RECOVERED by NO-P.Turner at ATL 10. P.Turner to ATL 10 for no gain (M.Bergeron).",0.0
1.0,401547649.0,4015476493519,Pass Incompletion,4.0,0.0,549.0,1.0,"(Shotgun) D.Carr pass incomplete short right to A.Perry. PENALTY on ATL-C.Phillips, Defensive Pass Interference, 9 yards, enforced at ATL 10 - No Play.",9.0
1.0,401547649.0,4015476493554,Penalty,4.0,0.0,545.0,1.0,"PENALTY on NO-C.Erving, False Start, 5 yards, enforced at ATL 1 - No Play.",-5.0
1.0,401547649.0,4015476493612,Official Timeout,4.0,0.0,542.0,1.0,Timeout at 09:02.,0.0
-1.0,401547649.0,4015476493578,Passing Touchdown,4.0,6.0,542.0,1.0,"(Shotgun) D.Carr pass short right to A.Perry for 6 yards, TOUCHDOWN.B.Grupe extra point is GOOD, Center-Z.Wood, Holder-L.Hedley.",6.0
1.0,401547649.0,4015476493619,Kickoff,4.0,0.0,542.0,0.0,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback.",0.0
2.0,401547649.0,4015476493642,Rush,4.0,0.0,542.0,1.0,(Shotgun) C.Patterson right tackle to ATL 29 for 4 yards (C.Granderson; D.Davis).,4.0
3.0,401547649.0,4015476493664,Pass Incompletion,4.0,0.0,503.0,2.0,(Shotgun) D.Ridder pass incomplete deep left to D.London.,0.0
4.0,401547649.0,4015476493687,Pass Incompletion,4.0,0.0,498.0,3.0,"(No Huddle, Shotgun) D.Ridder pass incomplete short left to D.London.",0.0
1.0,401547649.0,4015476493722,Punt,4.0,0.0,493.0,4.0,"B.Pinion punts 61 yards to NO 10, Center-L.McCullough. R.Shaheed to NO 19 for 9 yards (D.Malone).",9.0
2.0,401547649.0,4015476493748,Rush,4.0,0.0,482.0,1.0,K.Miller left end to NO 19 for no gain (L.London).,0.0
3.0,401547649.0,4015476493770,Pass Reception,4.0,0.0,446.0,2.0,(Shotgun) D.Carr pass short left to J.Williams pushed ob at NO 19 for no gain (A.Terrell). NO-A.Peat was injured during the play.,0.0
4.0,401547649.0,4015476493800,Pass Reception,4.0,0.0,417.0,3.0,"(Shotgun) D.Carr pass short left to L.Bowden to NO 24 for 5 yards (C.Campbell; M.Abernathy). Penalty on NO-J.Johnson, Offensive Pass Interference, declined.",5.0
4.0,401547649.0,4015476493839,Penalty,4.0,0.0,417.0,4.0,"(Punt formation) PENALTY on NO-Z.Wood, False Start, 5 yards, enforced at NO 24 - No Play.",-5.0
1.0,401547649.0,4015476493867,Punt,4.0,0.0,399.0,4.0,"L.Hedley punts 50 yards to ATL 31, Center-Z.Wood. D.Alford to ATL 32 for 1 yard (J.Gray).",1.0
2.0,401547649.0,4015476493893,Sack,4.0,0.0,390.0,1.0,New quarterback for ATL is 11-L.Woodside. (Shotgun) L.Woodside sacked at ATL 25 for -7 yards (N.Shepherd).,-7.0
2.0,401547649.0,4015476493913,Penalty,4.0,0.0,355.0,2.0,"(No Huddle, Shotgun) PENALTY on ATL-J.Matthews, False Start, 5 yards, enforced at ATL 25 - No Play.",-5.0
3.0,401547649.0,4015476493941,Rush,4.0,0.0,355.0,2.0,(Shotgun) B.Robinson right tackle to ATL 21 for 1 yard (N.Shepherd).,1.0
4.0,401547649.0,4015476493963,Rush,4.0,0.0,320.0,3.0,(Shotgun) T.Allgeier right end to ATL 27 for 6 yards (T.Kpassagnon; P.Adebo).,6.0
1.0,401547649.0,4015476493985,Punt,4.0,0.0,285.0,4.0,"B.Pinion punts 51 yards to NO 22, Center-L.McCullough. R.Shaheed to NO 31 for 9 yards (K.Hodge; L.McCullough).",9.0
2.0,401547649.0,4015476494011,Rush,4.0,0.0,273.0,1.0,T.Kraemer reported in as eligible.  J.Williams right guard to NO 33 for 2 yards (A.Smith).,2.0
3.0,401547649.0,4015476494035,Fumble Recovery (Own),4.0,0.0,232.0,2.0,"L.Bowden left end to NO 31 for -2 yards (N.Landman). FUMBLES (N.Landman), touched at NO 31, recovered by NO-J.Johnson at NO 30.",0.0
4.0,401547649.0,4015476494073,Sack,4.0,0.0,182.0,3.0,(Shotgun) D.Carr sacked at NO 18 for -12 yards (R.Grant).,-12.0
1.0,401547649.0,4015476494093,Punt,4.0,0.0,137.0,4.0,"L.Hedley punts 49 yards to ATL 33, Center-Z.Wood. D.Alford ran ob at ATL 44 for 11 yards (Z.Baun).",11.0
1.0,401547649.0,4015476494124,Pass Reception,4.0,0.0,127.0,1.0,(Shotgun) L.Woodside pass short middle to J.FitzPatrick to NO 44 for 12 yards (D.Jackson) [P.Turner].,12.0
1.0,401547649.0,4015476494137,Two-minute warning,4.0,0.0,120.0,1.0,Two-Minute Warning,0.0
2.0,401547649.0,4015476494149,Rush,4.0,0.0,120.0,1.0,(Shotgun) L.Woodside scrambles left end ran ob at NO 38 for 6 yards (J.Abram).,6.0
1.0,401547649.0,4015476494183,Pass Reception,4.0,0.0,115.0,2.0,"(No Huddle, Shotgun) L.Woodside pass short right to T.Allgeier to NO 33 for 5 yards (P.Adebo; D.Jackson).",5.0
1.0,401547649.0,4015476494208,Pass Interception Return,4.0,0.0,88.0,1.0,"(No Huddle, Shotgun) L.Woodside pass short right intended for K.Hodge INTERCEPTED by T.Mathieu at NO 25. T.Mathieu to ATL 1 for 74 yards (J.FitzPatrick, M.Hollins).",74.0
-1.0,401547649.0,4015476494235,Rushing Touchdown,4.0,6.0,70.0,1.0,"New quarterback for NO is 2-J.Winston. J.Williams up the middle for 1 yard, TOUCHDOWN.B.Grupe extra point is GOOD, Center-Z.Wood, Holder-L.Hedley.",1.0
1.0,401547649.0,4015476494272,Kickoff,4.0,0.0,70.0,0.0,"B.Grupe kicks 65 yards from NO 35 to end zone, Touchback.",0.0
2.0,401547649.0,4015476494288,Rush,4.0,0.0,70.0,1.0,(Shotgun) T.Allgeier right guard to ATL 28 for 3 yards (D.Jackson; Z.Baun).,3.0
1.0,401547649.0,4015476494315,Pass Reception,4.0,0.0,35.0,2.0,(Shotgun) L.Woodside pass short left to S.Miller pushed ob at ATL 38 for 10 yards (J.Howden; U.Amadi).,10.0
2.0,401547649.0,4015476494345,Rush,4.0,0.0,29.0,1.0,(Shotgun) T.Allgeier right guard to ATL 42 for 4 yards (U.Amadi; D.Jackson).,4.0
2.0,401547649.0,4015476494367,End of Game,4.0,0.0,0.0,0.0,END GAME,0.0
0.0,401547640.0,4015476401,Coin Toss,0.0,0.0,900.0,0.0,GAME,0.0
1.0,401547640.0,40154764039,Kickoff,1.0,0.0,900.0,0.0,"M.Wright kicks 65 yards from CAR 35 to end zone, Touchback.",0.0
2.0,401547640.0,40154764055,Pass Reception,1.0,0.0,900.0,1.0,(Shotgun) B.Mayfield pass short left to M.Evans to TB 32 for 7 yards (D.Jackson).,7.0
1.0,401547640.0,40154764080,Pass Reception,1.0,0.0,870.0,2.0,(Shotgun) B.Mayfield pass short left to M.Evans to TB 41 for 9 yards (D.Jackson).,9.0
2.0,401547640.0,401547640105,Pass Reception,1.0,0.0,836.0,1.0,(Shotgun) B.Mayfield pass short middle to D.Thompkins to TB 42 for 1 yard (Y.Gross-Matos).,1.0
3.0,401547640.0,401547640130,Pass Incompletion,1.0,0.0,802.0,2.0,(Shotgun) B.Mayfield pass incomplete short right to T.Palmer (J.Horn).,0.0
1.0,401547640.0,401547640153,Pass Reception,1.0,0.0,798.0,3.0,(Shotgun) B.Mayfield pass short left to C.Otton to CAR 48 for 10 yards (D.Jackson).,10.0
2.0,401547640.0,401547640178,Rush,1.0,0.0,761.0,1.0,R.White left guard to CAR 47 for 1 yard (Der.Brown).,1.0
3.0,401547640.0,401547640200,Pass Incompletion,1.0,0.0,718.0,2.0,(Shotgun) B.Mayfield pass incomplete short middle to C.Otton (D.Jones).,0.0
4.0,401547640.0,401547640223,Pass Incompletion,1.0,0.0,714.0,3.0,(Shotgun) B.Mayfield pass incomplete deep right to M.Evans.,0.0
1.0,401547640.0,401547640246,Punt,1.0,0.0,709.0,4.0,"J.Camarda punts 36 yards to CAR 11, Center-Z.Triner. I.Smith-Marsette pushed ob at CAR 25 for 14 yards (J.Russell).",14.0
1.0,401547640.0,401547640262,Official Timeout,1.0,0.0,700.0,1.0,Timeout at 11:40.,0.0
2.0,401547640.0,401547640277,Rush,1.0,0.0,700.0,1.0,C.Hubbard left end to CAR 25 for no gain (C.Kancey).,0.0
1.0,401547640.0,401547640306,Rush,1.0,0.0,664.0,2.0,(Shotgun) C.Hubbard left guard to CAR 37 for 12 yards (R.Neal).,12.0
2.0,401547640.0,401547640328,Pass Incompletion,1.0,0.0,626.0,1.0,(Shotgun) B.Young pass incomplete short right to S.Sullivan.,0.0
