end_down,game_id,play_id,play_type,quarter,score_value,seconds_remaining,start_down,text,yards
4.0,401326638.0,4013266381604,Two-minute warning,2.0,0.0,120.0,4.0,Two-Minute Warning,0.0
1.0,401326638.0,4013266381621,Pass Reception,2.0,0.0,120.0,1.0,(2:00) (Shotgun) J.Burrow pass short right to T.Higgins to CIN 15 for 5 yards (J.Ramsey).,5.0
1.0,401326638.0,4013266381650,Pass Reception,2.0,0.0,89.0,2.0,(1:29) (Shotgun) J.Burrow pass short right to C.Uzomah to CIN 21 for 6 yards (T.Rapp).,6.0
1.0,401326638.0,4013266381674,Pass Incompletion,2.0,0.0,61.0,1.0,(1:01) (Shotgun) J.Burrow pass incomplete short right.,0.0
2.0,401326638.0,4013266381702,Pass Reception,2.0,0.0,55.0,2.0,(:55) (Shotgun) J.Burrow pass short left to T.Boyd to CIN 25 for 4 yards (D.Long) [E.Jones].,4.0
1.0,401326638.0,4013266381731,Timeout,2.0,0.0,48.0,1.0,Timeout #1 by CIN at 00:48.,0.0
1.0,401326638.0,4013266381748,Sack,2.0,0.0,48.0,3.0,(:48) (Shotgun) J.Burrow sacked at CIN 17 for -8 yards (L.Floyd).,-8.0
4.0,401326638.0,4013266381767,Timeout,2.0,0.0,42.0,4.0,Timeout #2 by LA at 00:42.,0.0
1.0,401326638.0,4013266381784,Punt,2.0,0.0,42.0,4.0,"(:42) K.Huber punts 51 yards to LA 32, Center-C.Harris. B.Powell to LA 41 for 9 yards (Mi.Thomas).",9.0
3.0,401326638.0,4013266381809,Pass Incompletion,2.0,0.0,30.0,1.0,(:30) (Shotgun) M.Stafford pass incomplete deep left to D.Henderson.,0.0
4.0,401326638.0,4013266381831,Pass Reception,2.0,0.0,26.0,2.0,"(:26) (Shotgun) M.Stafford pass short right to C.Kupp to 50 for 9 yards (T.Flowers, E.Apple).",9.0
3.0,401326638.0,4013266381861,Timeout,2.0,0.0,18.0,3.0,Timeout #3 by LA at 00:18.,0.0
1.0,401326638.0,4013266381878,Pass Incompletion,2.0,0.0,18.0,3.0,(:18) (Shotgun) M.Stafford pass incomplete deep left to V.Jefferson.,0.0
1.0,401326638.0,4013266381900,Punt,2.0,0.0,12.0,4.0,"(:12) J.Hekker punts 50 yards to end zone, Center-M.Orzech, Touchback.",0.0
1.0,401326638.0,4013266381917,Rush,2.0,0.0,4.0,1.0,(:04) J.Burrow kneels to CIN 19 for -1 yards.,-1.0
1.0,401326638.0,4013266381938,End of Half,2.0,0.0,0.0,0.0,END QUARTER 2,0.0
1.0,401326638.0,4013266381957,Kickoff,3.0,0.0,900.0,0.0,"M.Gay kicks 65 yards from LA 35 to end zone, Touchback.",0.0
-1.0,401326638.0,4013266381972,Passing Touchdown,3.0,6.0,888.0,1.0,"Tee Higgins Pass From Joe Burrow for 75 Yrds E.McPherson extra point is GOOD, Center-C.Harris, Holder-K.Huber.",75.0
-1.0,401326638.0,4013266382013,Kickoff Return (Offense),3.0,0.0,888.0,0.0,E.McPherson kicks 65 yards from CIN 35 to LA 0. B.Powell to LA 17 for 17 yards (M.Bailey).,17.0
1.0,401326638.0,4013266382035,Pass Interception Return,3.0,0.0,884.0,1.0,(14:44) (Shotgun) M.Stafford pass short middle intended for B.Skowronek INTERCEPTED by C.Awuzie at LA 32. C.Awuzie to LA 31 for 1 yard (B.Skowronek).,1.0
3.0,401326638.0,4013266382061,Pass Reception,3.0,0.0,878.0,1.0,(14:38) (Shotgun) J.Burrow pass short left to J.Mixon to LA 31 for no gain (L.Floyd).,0.0
3.0,401326638.0,4013266382085,Sack,3.0,0.0,858.0,2.0,(14:18) (Shotgun) J.Burrow sacked at LA 32 for -1 yards (A.Donald).,-1.0
2.0,401326638.0,4013266382118,Pass Reception,3.0,0.0,831.0,3.0,"(13:51) (Shotgun) J.Burrow pass short right to J.Chase to LA 22 for 10 yards (D.Williams, T.Rapp).",10.0
2.0,401326638.0,4013266382142,Rush,3.0,0.0,789.0,4.0,(13:09) (Shotgun) J.Burrow scrambles up the middle to LA 18 for 4 yards (T.Rapp).,4.0
3.0,401326638.0,4013266382163,Rush,3.0,0.0,748.0,1.0,"(12:28) J.Mixon left tackle to LA 16 for 2 yards (O.Okoronkwo, A.Robinson).",2.0
1.0,401326638.0,4013266382184,Pass Reception,3.0,0.0,705.0,2.0,(11:45) (Shotgun) J.Burrow pass short right to C.Uzomah to LA 11 for 5 yards (D.Williams; T.Rapp).,5.0
1.0,401326638.0,4013266382208,Sack,3.0,0.0,663.0,3.0,(11:03) (Shotgun) J.Burrow sacked at LA 20 for -9 yards (A.Donald).,-9.0
-1.0,401326638.0,4013266382227,Field Goal Good,3.0,3.0,615.0,4.0,"(10:15) E.McPherson 38 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",38.0
1.0,401326638.0,4013266382246,Kickoff,3.0,0.0,615.0,0.0,"E.McPherson kicks 65 yards from CIN 35 to end zone, Touchback.",0.0
2.0,401326638.0,4013266382261,Rush,3.0,0.0,615.0,1.0,"(10:15) C.Akers right guard to LA 27 for 2 yards (S.Hubbard, B.Hill).",2.0
2.0,401326638.0,4013266382282,Pass Incompletion,3.0,0.0,592.0,2.0,"(9:52) (No Huddle, Shotgun) M.Stafford pass incomplete short right to C.Kupp.",0.0
1.0,401326638.0,4013266382304,Pass Reception,3.0,0.0,589.0,3.0,(9:49) (Shotgun) M.Stafford pass short right to D.Henderson pushed ob at LA 42 for 15 yards (L.Wilson).,15.0
1.0,401326638.0,4013266382328,Rush,3.0,0.0,548.0,1.0,(9:08) (Shotgun) D.Henderson up the middle to LA 43 for 1 yard (G.Pratt).,1.0
2.0,401326638.0,4013266382349,Pass Reception,3.0,0.0,520.0,2.0,(8:40) (Shotgun) M.Stafford pass short left to C.Kupp to CIN 44 for 13 yards (J.Bates III).,13.0
3.0,401326638.0,4013266382379,Pass Reception,3.0,0.0,486.0,1.0,(8:06) (Shotgun) M.Stafford pass short left to B.Hopkins to CIN 28 for 16 yards (L.Wilson; J.Bates III).,16.0
4.0,401326638.0,4013266382403,Pass Reception,3.0,0.0,447.0,1.0,(7:27) (Shotgun) M.Stafford pass short right to B.Skowronek pushed ob at CIN 21 for 7 yards (E.Apple).,7.0
1.0,401326638.0,4013266382432,Rush,3.0,0.0,411.0,2.0,(6:51) C.Akers up the middle to CIN 23 for -2 yards (S.Hubbard).,-2.0
1.0,401326638.0,4013266382453,Pass Incompletion,3.0,0.0,368.0,3.0,(6:08) (Shotgun) C.Kupp pass incomplete short right to M.Stafford.,0.0
-1.0,401326638.0,4013266382484,Field Goal Good,3.0,3.0,358.0,4.0,"(5:58) M.Gay 41 yard field goal is GOOD, Center-M.Orzech, Holder-J.Hekker.",41.0
1.0,401326638.0,4013266382503,Kickoff,3.0,0.0,358.0,0.0,"M.Gay kicks 65 yards from LA 35 to end zone, Touchback.",0.0
1.0,401326638.0,4013266382518,Rush,3.0,0.0,358.0,1.0,"(5:58) (Shotgun) J.Mixon right end to CIN 29 for 4 yards (A.Donald, E.Jones).",4.0
1.0,401326638.0,4013266382539,Sack,3.0,0.0,324.0,2.0,(5:24) (Shotgun) J.Burrow sacked at CIN 22 for -7 yards (E.Jones).,-7.0
1.0,401326638.0,4013266382558,Pass Incompletion,3.0,0.0,282.0,3.0,(4:42) (Shotgun) J.Burrow pass incomplete short right to J.Chase.,0.0
1.0,401326638.0,4013266382580,Punt,3.0,0.0,277.0,4.0,"(4:37) K.Huber punts 43 yards to LA 35, Center-C.Harris. B.Powell to LA 47 for 12 yards (C.Johnston).",12.0
2.0,401326638.0,4013266382605,Pass Reception,3.0,0.0,268.0,1.0,(4:28) M.Stafford pass short right to V.Jefferson to LA 46 for -1 yards (L.Wilson). CIN-C.Awuzie was injured during the play.,-1.0
1.0,401326638.0,4013266382629,Official Timeout,3.0,0.0,248.0,1.0,Timeout at 04:08.,0.0
1.0,401326638.0,4013266382649,Pass Reception,3.0,0.0,233.0,2.0,(3:56) (Shotgun) M.Stafford pass short middle to C.Akers to 50 for 4 yards (L.Wilson) [D.Reader].,4.0
1.0,401326638.0,4013266382674,Sack,3.0,0.0,215.0,3.0,"(3:35) (No Huddle, Shotgun) M.Stafford sacked at LA 44 for -6 yards (D.Reader).",-6.0
1.0,401326638.0,4013266382702,Punt,3.0,0.0,175.0,4.0,"(2:55) J.Hekker punts 40 yards to CIN 16, Center-M.Orzech, out of bounds.",0.0
3.0,401326638.0,4013266382720,Sack,3.0,0.0,167.0,1.0,(2:47) (Shotgun) J.Burrow sacked at CIN 14 for -2 yards (A.Robinson).,-2.0
4.0,401326638.0,4013266382739,Sack,3.0,0.0,129.0,2.0,(2:09) (Shotgun) J.Burrow sacked at CIN 4 for -10 yards (V.Miller).,-10.0
4.0,401326638.0,4013266382758,Pass Reception,3.0,0.0,83.0,3.0,"(1:23) (Shotgun) J.Burrow pass short right to M.Thomas to CIN 21 for 17 yards (E.Weddle, J.Ramsey).",17.0
1.0,401326638.0,4013266382782,Punt,3.0,0.0,43.0,4.0,"(:43) K.Huber punts 32 yards to LA 47, Center-C.Harris. B.Powell to LA 48 for 1 yard (M.Thomas).",1.0
2.0,401326638.0,4013266382807,Rush,3.0,0.0,36.0,1.0,(:36) C.Akers left end pushed ob at CIN 47 for 5 yards (V.Bell).,5.0
2.0,401326638.0,4013266382833,End Period,3.0,0.0,0.0,2.0,END QUARTER 3,0.0
4.0,401326638.0,4013266382852,Rush,4.0,0.0,900.0,2.0,(15:00) C.Akers left tackle to CIN 49 for -2 yards (S.Hubbard).,-2.0
3.0,401326638.0,4013266382873,Pass Incompletion,4.0,0.0,856.0,3.0,(14:16) (Shotgun) M.Stafford pass incomplete deep right to V.Jefferson (E.Apple).,0.0
1.0,401326638.0,4013266382895,Punt,4.0,0.0,851.0,4.0,"(14:11) J.Hekker punts 33 yards to CIN 16, Center-M.Orzech, fair catch by T.Taylor.",0.0
1.0,401326638.0,4013266382914,Rush,4.0,0.0,845.0,1.0,(14:05) J.Mixon left tackle to CIN 17 for 1 yard (E.Weddle).,1.0
3.0,401326638.0,4013266382935,Pass Reception,4.0,0.0,794.0,2.0,(13:14) (Shotgun) J.Burrow pass short right to T.Boyd to CIN 33 for 16 yards (T.Rapp).,16.0
3.0,401326638.0,4013266382959,Rush,4.0,0.0,758.0,1.0,(12:38) (Shotgun) J.Mixon up the middle to CIN 34 for 1 yard (A.Robinson).,1.0
3.0,401326638.0,4013266382980,Pass Incompletion,4.0,0.0,719.0,2.0,(11:59) (Shotgun) J.Burrow pass incomplete short right to T.Higgins (D.Williams).,0.0
1.0,401326638.0,4013266383002,Sack,4.0,0.0,715.0,3.0,"(11:55) (Shotgun) J.Burrow sacked at CIN 28 for -6 yards (V.Miller). CIN-J.Burrow was injured during the play.  PENALTY on CIN-I.Prince, Unnecessary Roughness, 14 yards, enforced between downs.",8.0
2.0,401326638.0,4013266383035,Punt,4.0,0.0,698.0,4.0,"(11:38) K.Huber punts 54 yards to LA 32, Center-C.Harris. B.Powell to LA 35 for 3 yards (T.Flowers, M.Thomas).",3.0
4.0,401326638.0,4013266383060,Pass Reception,4.0,0.0,689.0,1.0,(11:29) (Shotgun) M.Stafford pass short left to V.Jefferson pushed ob at LA 42 for 7 yards (M.Hilton).,7.0
4.0,401326638.0,4013266383089,Rush,4.0,0.0,655.0,2.0,"(10:55) S.Michel right tackle to LA 41 for -1 yards (L.Wilson, M.Hilton).",-1.0
1.0,401326638.0,4013266383110,Pass Incompletion,4.0,0.0,611.0,3.0,(10:11) (Shotgun) M.Stafford pass incomplete short left to B.Skowronek.,0.0
1.0,401326638.0,4013266383132,Punt,4.0,0.0,607.0,4.0,"(10:07) J.Hekker punts 43 yards to CIN 16, Center-M.Orzech, out of bounds.",0.0
2.0,401326638.0,4013266383150,Rush,4.0,0.0,598.0,1.0,"(9:58) D.Smith reported in as eligible.  J.Mixon up the middle to CIN 28 for 12 yards (L.Floyd, D.Williams).",12.0
1.0,401326638.0,4013266383173,Rush,4.0,0.0,552.0,1.0,"(9:12) (Shotgun) J.Mixon left guard to CIN 36 for 8 yards (E.Jones, L.Floyd).",8.0
2.0,401326638.0,4013266383194,Rush,4.0,0.0,517.0,2.0,(8:37) D.Smith reported in as eligible.  J.Mixon left guard to CIN 36 for no gain (J.Hollins).,0.0
2.0,401326638.0,4013266383217,Pass Reception,4.0,0.0,481.0,3.0,(8:01) (Shotgun) J.Burrow pass short left to C.Evans to CIN 39 for 3 yards (E.Jones).,3.0
1.0,401326638.0,4013266383241,Pass Reception,4.0,0.0,445.0,1.0,(7:25) (Shotgun) J.Burrow pass short right to J.Mixon pushed ob at CIN 36 for -3 yards (E.Jones).,-3.0
1.0,401326638.0,4013266383265,Rush,4.0,0.0,410.0,2.0,(6:50) (Shotgun) J.Mixon right end to CIN 40 for 4 yards (D.Williams). LA-E.Jones was injured during the play.,4.0
1.0,401326638.0,4013266383289,Pass Incompletion,4.0,0.0,382.0,3.0,(6:23) (Shotgun) J.Burrow pass incomplete short left to T.Boyd.,0.0
1.0,401326638.0,4013266383311,Punt,4.0,0.0,380.0,4.0,"(6:20) K.Huber punts 39 yards to LA 21, Center-C.Harris, fair catch by B.Powell.",0.0
4.0,401326638.0,4013266383330,Pass Reception,4.0,0.0,373.0,1.0,(6:13) (Shotgun) M.Stafford pass short right to B.Hopkins to LA 30 for 9 yards (S.Hubbard).,9.0
1.0,401326638.0,4013266383360,Pass Incompletion,4.0,0.0,348.0,2.0,"(5:48) (No Huddle, Shotgun) M.Stafford pass incomplete short right to B.Skowronek.",0.0
1.0,401326638.0,4013266383382,Rush,4.0,0.0,344.0,3.0,(5:44) C.Akers left guard to LA 30 for no gain (G.Pratt).,0.0
3.0,401326638.0,4013266383403,Rush,4.0,0.0,300.0,4.0,(5:00) C.Kupp right end to LA 37 for 7 yards (J.Bates III; E.Apple).,7.0
1.0,401326638.0,4013266383424,Pass Incompletion,4.0,0.0,276.0,1.0,"(4:36) (No Huddle, Shotgun) M.Stafford pass incomplete short middle to C.Akers (L.Wilson).",0.0
2.0,401326638.0,4013266383446,Pass Reception,4.0,0.0,271.0,2.0,(4:31) (Shotgun) M.Stafford pass short left to C.Kupp to LA 45 for 8 yards (V.Bell).,8.0
1.0,401326638.0,4013266383470,Pass Reception,4.0,0.0,246.0,3.0,"(4:06) (No Huddle, Shotgun) M.Stafford pass short right to B.Hopkins to CIN 49 for 6 yards (V.Bell).",6.0
1.0,401326638.0,4013266383494,Pass Reception,4.0,0.0,221.0,1.0,"(3:41) (No Huddle, Shotgun) M.Stafford pass short right to C.Akers to CIN 46 for 3 yards (V.Bell, S.Hubbard).",3.0
1.0,401326638.0,4013266383518,Pass Reception,4.0,0.0,186.0,2.0,"(3:06) (No Huddle, Shotgun) M.Stafford pass short middle to C.Kupp to CIN 24 for 22 yards (J.Bates III).",22.0
1.0,401326638.0,4013266383542,Pass Reception,4.0,0.0,154.0,1.0,"(2:34) (No Huddle, Shotgun) M.Stafford pass short right to C.Kupp to CIN 16 for 8 yards (L.Wilson).",8.0
1.0,401326638.0,4013266383566,Rush,4.0,0.0,122.0,2.0,"(2:02) (No Huddle, Shotgun) C.Akers up the middle to CIN 8 for 8 yards (G.Pratt; V.Bell).",8.0
1.0,401326638.0,4013266383587,Two-minute warning,4.0,0.0,115.0,1.0,Two-Minute Warning,0.0
3.0,401326638.0,4013266383604,Pass Incompletion,4.0,0.0,115.0,1.0,(1:55) (Shotgun) M.Stafford pass incomplete short right to V.Jefferson.,0.0
3.0,401326638.0,4013266383626,Pass Incompletion,4.0,0.0,111.0,2.0,(1:51) (Shotgun) M.Stafford pass incomplete short right to D.Henderson.,0.0
1.0,401326638.0,4013266383648,Pass Incompletion,4.0,0.0,107.0,3.0,"(1:47) (Shotgun) M.Stafford pass incomplete short middle to C.Kupp (L.Wilson) [D.Reader]. PENALTY on CIN-L.Wilson, Defensive Holding, 4 yards, enforced at CIN 8 - No Play.",4.0
1.0,401326638.0,4013266383681,Pass Reception,4.0,0.0,104.0,1.0,"(1:44) (Shotgun) M.Stafford pass short right to C.Kupp for 4 yards, TOUCHDOWN NULLIFIED by Penalty. Penalty on LA-R.Havenstein, Offensive Holding, offsetting, enforced at CIN 4 - No Play. Penalty on CIN-V.Bell, Unnecessary Roughness, offsetting.",0.0
1.0,401326638.0,4013266383728,Pass Incompletion,4.0,0.0,98.0,1.0,"(1:38) (Shotgun) M.Stafford pass incomplete short right to C.Kupp. PENALTY on CIN-E.Apple, Defensive Pass Interference, 3 yards, enforced at CIN 4 - No Play.",3.0
2.0,401326638.0,4013266383761,Rush,4.0,0.0,95.0,1.0,(1:35) M.Stafford up the middle to CIN 1 for no gain (G.Pratt; S.Hubbard).,0.0
2.0,401326638.0,4013266383782,Timeout,4.0,0.0,89.0,2.0,Timeout #1 by CIN at 01:29.,0.0
-1.0,401326638.0,4013266383799,Passing Touchdown,4.0,6.0,85.0,2.0,"Cooper Kupp Pass From Matthew Stafford for 1 Yard M.Gay extra point is GOOD, Center-M.Orzech, Holder-J.Hekker.",1.0
1.0,401326638.0,4013266383840,Kickoff,4.0,0.0,85.0,0.0,"M.Gay kicks 65 yards from LA 35 to end zone, Touchback.",0.0
2.0,401326638.0,4013266383855,Pass Reception,4.0,0.0,85.0,1.0,(1:25) (Shotgun) J.Burrow pass short left to J.Chase ran ob at CIN 42 for 17 yards (N.Scott).,17.0
2.0,401326638.0,4013266383884,Pass Reception,4.0,0.0,79.0,1.0,(1:19) (Shotgun) J.Burrow pass short middle to T.Boyd to LA 49 for 9 yards (E.Weddle) [V.Miller].,9.0
2.0,401326638.0,4013266383908,Pass Incompletion,4.0,0.0,54.0,2.0,"(:54) (No Huddle, Shotgun) J.Burrow pass incomplete deep right to J.Chase.",0.0
2.0,401326638.0,4013266383930,Rush,4.0,0.0,48.0,3.0,(:48) (Shotgun) S.Perine right tackle to LA 49 for no gain (G.Gaines; A.Donald).,0.0
4.0,401326638.0,4013266383951,Timeout,4.0,0.0,43.0,4.0,Timeout #2 by CIN at 00:43.,0.0
1.0,401326638.0,4013266383968,Pass Incompletion,4.0,0.0,43.0,4.0,(:43) (Shotgun) J.Burrow pass incomplete short right to S.Perine [A.Donald].,0.0
2.0,401326638.0,4013266383990,Rush,4.0,0.0,39.0,1.0,(:39) M.Stafford kneels to LA 48 for -1 yards.,-1.0
2.0,401326638.0,4013266384011,End of Game,4.0,0.0,0.0,0.0,END GAME,0.0
0.0,401437964.0,4014379641,Coin Toss,0.0,0.0,900.0,0.0,GAME,0.0
1.0,401437964.0,40143796465,Kickoff,1.0,0.0,900.0,0.0,"R.Santoso kicks 65 yards from JAX 35 to end zone, Touchback.",0.0
2.0,401437964.0,40143796480,Pass Reception,1.0,0.0,891.0,1.0,"(15:00) (Shotgun) J.Stidham pass deep left to K.Cole pushed ob at JAX 44 for 31 yards (T.Campbell). PENALTY on JAX-T.Walker, Roughing the Passer, 15 yards, enforced at JAX 44.",46.0
1.0,401437964.0,401437964120,Rush,1.0,0.0,858.0,1.0,(14:26) J.Jacobs right guard to JAX 17 for 12 yards (A.Cisco).,12.0
2.0,401437964.0,401437964141,Pass Reception,1.0,0.0,825.0,1.0,(13:52) (Shotgun) J.Stidham pass short left to J.Jacobs to JAX 17 for no gain (T.Herndon).,0.0
3.0,401437964.0,401437964165,Rush,1.0,0.0,791.0,2.0,(13:16) J.Jacobs left tackle pushed ob at JAX 14 for 3 yards (C.Muma).,3.0
4.0,401437964.0,401437964191,Pass Incompletion,1.0,0.0,759.0,3.0,(12:43) (Shotgun) J.Stidham pass incomplete short left to T.Johnson.,0.0
-1.0,401437964.0,401437964213,Field Goal Good,1.0,3.0,755.0,4.0,"(12:39) D.Carlson 32 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",32.0
1.0,401437964.0,401437964232,Kickoff,1.0,0.0,755.0,0.0,"D.Carlson kicks 65 yards from LV 35 to end zone, Touchback.",0.0
2.0,401437964.0,401437964256,Rush,1.0,0.0,747.0,1.0,"(12:35) S.Conner right guard to JAX 28 for 3 yards (K.Vickers, K.Peko).",3.0
3.0,401437964.0,401437964277,Pass Incompletion,1.0,0.0,707.0,2.0,(11:54) (Shotgun) J.Luton pass incomplete short right.,0.0
1.0,401437964.0,401437964299,Pass Incompletion,1.0,0.0,703.0,3.0,(11:47) (Shotgun) J.Luton pass incomplete short right to L.Treadwell.,0.0
1.0,401437964.0,401437964321,Punt,1.0,0.0,695.0,4.0,"(11:43) L.Cooke punts 57 yards to LV 15, Center-R.Matiscik. D.Phillips pushed ob at LV 16 for 1 yard (R.Ford).",1.0
2.0,401437964.0,401437964351,Pass Incompletion,1.0,0.0,688.0,1.0,(11:35) J.Stidham pass incomplete deep right to T.Johnson.,0.0
1.0,401437964.0,401437964385,Rush,1.0,0.0,679.0,2.0,(11:28) J.Jacobs left guard to LV 25 for 9 yards (T.Campbell; D.Smoot).,9.0
1.0,401437964.0,401437964406,Rush,1.0,0.0,644.0,3.0,(10:50) J.Jacobs right guard to LV 29 for 4 yards (A.Gotsis; C.Muma).,4.0
3.0,401437964.0,401437964427,Pass Reception,1.0,0.0,606.0,1.0,"(10:12) J.Stidham pass short left to F.Moreau to LV 39 for 10 yards (S.Quarterman, T.Campbell). JAX-T.Campbell was injured during the play. His return is Questionable.",10.0
1.0,401437964.0,401437964454,Official Timeout,1.0,0.0,600.0,1.0,Timeout at 10:00.,0.0
2.0,401437964.0,401437964471,Rush,1.0,0.0,584.0,1.0,(9:50) J.Jacobs left guard to LV 41 for 2 yards (R.Jenkins).,2.0
1.0,401437964.0,401437964492,Pass Reception,1.0,0.0,538.0,2.0,(9:08) J.Stidham pass short left to J.Jacobs to JAX 45 for 14 yards (A.Gotsis).,14.0
2.0,401437964.0,401437964516,Pass Reception,1.0,0.0,498.0,1.0,(8:27) (Shotgun) J.Stidham pass short middle to A.Abdullah to JAX 39 for 6 yards (S.Quarterman).,6.0
1.0,401437964.0,401437964540,Rush,1.0,0.0,455.0,2.0,(7:43) Z.White left guard to JAX 25 for 14 yards (A.Cisco).,14.0
2.0,401437964.0,401437964561,Rush,1.0,0.0,424.0,1.0,(7:10) Z.White left end to JAX 22 for 3 yards (S.Quarterman).,3.0
3.0,401437964.0,401437964582,Sack,1.0,0.0,382.0,2.0,(6:28) J.Stidham sacked at JAX 25 for -3 yards (T.Walker).,-3.0
4.0,401437964.0,401437964601,Sack,1.0,0.0,341.0,3.0,(5:48) (Shotgun) J.Stidham sacked at JAX 37 for -12 yards (A.Key).,-12.0
-1.0,401437964.0,401437964620,Field Goal Good,1.0,3.0,294.0,4.0,"(4:59) D.Carlson 55 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",55.0
-1.0,401437964.0,401437964639,Kickoff Return (Offense),1.0,0.0,289.0,0.0,D.Carlson kicks 60 yards from LV 35 to JAX 5. S.Conner to JAX 25 for 20 yards (M.Koonce).,20.0
4.0,401437964.0,401437964661,Rush,1.0,0.0,283.0,1.0,(4:49) S.Conner right guard to JAX 27 for 2 yards (D.Deablo).,2.0
3.0,401437964.0,401437964682,Pass Reception,1.0,0.0,242.0,2.0,(4:11) (Shotgun) J.Luton pass short right to L.Treadwell to JAX 30 for 3 yards (D.Phillips).,3.0
1.0,401437964.0,401437964718,Pass Reception,1.0,0.0,216.0,3.0,(3:42) (Shotgun) J.Luton pass short left to S.Conner to JAX 36 for 6 yards (J.Brown).,6.0
1.0,401437964.0,401437964742,Pass Reception,1.0,0.0,168.0,1.0,(2:56) (Shotgun) J.Luton pass short left to M.Hall to LV 47 for 17 yards (D.Deablo; J.Abram).,17.0
2.0,401437964.0,401437964766,Rush,1.0,0.0,133.0,1.0,(2:19) S.Conner left guard to LV 43 for 4 yards (J.Brown).,4.0
3.0,401437964.0,401437964787,Rush,1.0,0.0,95.0,2.0,(1:41) S.Conner right tackle to LV 42 for 1 yard (D.Deablo).,1.0
4.0,401437964.0,401437964808,Pass Incompletion,1.0,0.0,52.0,3.0,(:57) (Shotgun) J.Luton pass incomplete deep right to T.Jones.,0.0
1.0,401437964.0,401437964830,Field Goal Missed,1.0,0.0,47.0,4.0,Ryan Santoso 60 Yard Field Goal Missed,50.0
2.0,401437964.0,401437964850,Fumble Recovery (Own),1.0,0.0,42.0,1.0,"(:47) N.Mullens FUMBLES (Aborted) at 50, and recovers at LV 49.",0.0
1.0,401437964.0,401437964876,Pass Reception,1.0,0.0,0.0,2.0,(:09) (Shotgun) N.Mullens pass short right to A.Abdullah pushed ob at JAX 34 for 17 yards (D.Thomas) [J.Jones].,17.0
1.0,401437964.0,401437964905,End Period,1.0,0.0,0.0,1.0,END QUARTER 1,0.0
2.0,401437964.0,401437964933,Rush,2.0,0.0,894.0,1.0,(15:00) K.Drake left guard to JAX 33 for 1 yard (J.Ledbetter).,1.0
1.0,401437964.0,401437964963,Pass Reception,2.0,0.0,852.0,2.0,(14:19) (Shotgun) N.Mullens pass deep middle to T.Johnson to JAX 8 for 25 yards (C.Muma; S.Quarterman).,25.0
-1.0,401437964.0,401437964987,Rushing Touchdown,2.0,6.0,816.0,1.0,"Ameer Abdullah 8 Yard Rush D.Carlson extra point is GOOD, Center-T.Sieg, Holder-A.Cole.",8.0
-1.0,401437964.0,4014379641025,Kickoff Return (Offense),2.0,0.0,810.0,0.0,D.Carlson kicks 62 yards from LV 35 to JAX 3. N.Cottrell to JAX 20 for 17 yards (Z.White; D.Butler).,17.0
2.0,401437964.0,4014379641050,Rush,2.0,0.0,805.0,1.0,(13:29) (Shotgun) R.Armstead right guard to JAX 22 for 2 yards (D.Phillips).,2.0
3.0,401437964.0,4014379641071,Pass Reception,2.0,0.0,766.0,2.0,(12:51) (Shotgun) J.Luton pass short right to T.Jones to JAX 26 for 4 yards (D.Phillips).,4.0
1.0,401437964.0,4014379641095,Pass Reception,2.0,0.0,724.0,3.0,(12:11) (Shotgun) J.Luton pass short left to L.Farrell to JAX 37 for 11 yards (L.Masterson; K.Young).,11.0
2.0,401437964.0,4014379641119,Pass Incompletion,2.0,0.0,691.0,1.0,(11:35) (Shotgun) J.Luton pass incomplete short left to L.Farrell (M.Koonce).,0.0
1.0,401437964.0,4014379641141,Fumble Recovery (Opponent),2.0,0.0,681.0,2.0,"(11:30) (Shotgun) J.Luton pass short right to M.Hall to 50 for 13 yards (T.Gillespie, D.Phillips). FUMBLES (T.Gillespie), RECOVERED by LV-D.Harmon at LV 45.",13.0
1.0,401437964.0,4014379641181,Pass Reception,2.0,0.0,675.0,1.0,(11:21) N.Mullens pass short left to J.Hollister to JAX 48 for 7 yards (S.Quarterman; A.Wingard).,7.0
3.0,401437964.0,4014379641205,Rush,2.0,0.0,639.0,2.0,(10:44) K.Drake left end to JAX 46 for 2 yards (C.Muma).,2.0
3.0,401437964.0,4014379641226,Rush,2.0,0.0,606.0,3.0,(10:11) Z.White left guard to JAX 46 for no gain (A.Wingard). LV-J.Eluemunor was injured during the play. His return is Questionable.,0.0
3.0,401437964.0,4014379641247,Rush,2.0,0.0,578.0,4.0,(9:42) Z.White left guard to JAX 44 for 2 yards (T.Herndon).,2.0
1.0,401437964.0,4014379641271,Pass Reception,2.0,0.0,536.0,1.0,(9:05) (Shotgun) N.Mullens pass short right to Z.White to JAX 25 for 19 yards (X.Crawford).,19.0
1.0,401437964.0,4014379641295,Pass Reception,2.0,0.0,500.0,1.0,"(8:25) N.Mullens pass short right to J.Hollister to JAX 21 for 4 yards (A.Wingard). PENALTY on LV, Illegal Formation, 5 yards, enforced at JAX 25 - No Play.",-5.0
2.0,401437964.0,4014379641330,Pass Reception,2.0,0.0,477.0,1.0,(8:03) (Shotgun) N.Mullens pass short left to M.Hollins to JAX 31 for -1 yards (T.Herndon).,-1.0
